date,code,action,shares,price,cost,pnl
2022-05-05 00:00:00,600958,SELL,2000,7.98,20.73,-0.0911
2022-05-05 00:00:00,300316,SELL,200,48.84,12.69,0.1489
2022-05-05 00:00:00,300308,SELL,400,22.52,11.7,0.0985
2022-05-05 00:00:00,000768,SELL,600,22.48,17.52,0.071
2022-05-05 00:00:00,300502,SELL,1200,12.02,18.73,0.0771
2022-05-05 00:00:00,601698,SELL,900,10.03,11.72,0.0855
2022-05-05 00:00:00,302132,SELL,1200,9.72,15.15,-0.1091
2022-05-05 00:00:00,600999,SELL,1100,11.56,16.51,-0.0077
2022-05-05 00:00:00,300628,SELL,200,46.95,12.19,-0.0097
2022-05-05 00:00:00,002625,SELL,1100,13.09,18.7,0.0686
2022-05-05 00:00:00,002230,SELL,300,36.74,14.31,0.0551
2022-05-05 00:00:00,688256,SELL,400,35.47,18.43,0.0579
2022-05-05 00:00:00,002236,BUY,1100,13.5,4.46,
2022-05-05 00:00:00,002415,BUY,400,33.44,4.02,
2022-05-05 00:00:00,601998,BUY,4100,3.71,4.57,
2022-05-05 00:00:00,000651,BUY,500,26.27,3.94,
2022-05-05 00:00:00,601319,BUY,3700,4.08,4.53,
2022-05-05 00:00:00,601169,BUY,4300,3.54,4.57,
2022-05-05 00:00:00,603288,BUY,200,61.4,3.69,
2022-05-05 00:00:00,600009,BUY,300,50.16,4.52,
2022-05-05 00:00:00,300442,BUY,700,21.8,4.58,
2022-05-05 00:00:00,001979,BUY,1100,13.16,4.35,
2022-05-12 00:00:00,300999,SELL,200,43.51,11.3,-0.089
2022-05-12 00:00:00,002236,SELL,1100,13.32,19.03,-0.0133
2022-05-12 00:00:00,002415,SELL,400,29.88,15.52,-0.1065
2022-05-12 00:00:00,601998,SELL,4100,3.68,19.59,-0.0081
2022-05-12 00:00:00,000651,SELL,500,25.53,16.58,-0.0282
2022-05-12 00:00:00,601319,SELL,3700,4.07,19.56,-0.0025
2022-05-12 00:00:00,601169,SELL,4300,3.48,19.43,-0.0169
2022-05-12 00:00:00,603288,SELL,200,59.45,15.44,-0.0318
2022-05-12 00:00:00,600009,SELL,300,45.37,17.68,-0.0955
2022-05-12 00:00:00,300442,SELL,700,21.71,19.74,-0.0041
2022-05-12 00:00:00,001979,SELL,1100,11.65,16.64,-0.1147
2022-05-12 00:00:00,000708,BUY,1000,14.73,4.42,
2022-05-12 00:00:00,601658,BUY,3500,4.19,4.4,
2022-05-12 00:00:00,601633,BUY,500,25.67,3.85,
2022-05-12 00:00:00,600674,BUY,1400,10.02,4.21,
2022-05-12 00:00:00,601607,BUY,800,17.79,4.27,
2022-05-12 00:00:00,601838,BUY,1100,12.97,4.28,
2022-05-12 00:00:00,600377,BUY,2200,6.67,4.41,
2022-05-12 00:00:00,300498,BUY,800,17.08,4.1,
2022-05-12 00:00:00,601878,BUY,1700,8.71,4.45,
2022-05-12 00:00:00,600023,BUY,4700,3.16,4.46,
2022-05-12 00:00:00,601669,BUY,2200,6.54,4.32,
2022-05-12 00:00:00,000983,BUY,1700,8.62,4.4,
2022-05-13 00:00:00,601633,TAKE_PROFIT,200,28.24,7.34,0.1001
2022-05-16 00:00:00,000983,TAKE_PROFIT,600,9.45,7.36,0.0963
2022-05-18 00:00:00,601633,TAKE_PROFIT,300,32.16,12.53,0.2528
2022-05-19 00:00:00,000708,SELL,1000,14.87,19.31,0.0095
2022-05-19 00:00:00,601658,SELL,3500,4.13,18.77,-0.0143
2022-05-19 00:00:00,600674,SELL,1400,10.45,19.0,0.0429
2022-05-19 00:00:00,601607,SELL,800,16.92,17.58,-0.0489
2022-05-19 00:00:00,601838,SELL,1100,12.79,18.27,-0.0139
2022-05-19 00:00:00,600377,SELL,2200,6.9,19.71,0.0345
2022-05-19 00:00:00,300498,SELL,800,16.59,17.24,-0.0287
2022-05-19 00:00:00,601878,SELL,1700,8.58,18.94,-0.0149
2022-05-19 00:00:00,601669,SELL,2200,6.98,19.94,0.0673
2022-05-19 00:00:00,000983,SELL,1100,9.2,13.14,0.0673
2022-05-19 00:00:00,601901,BUY,2400,6.12,4.41,
2022-05-19 00:00:00,002352,BUY,300,43.24,3.9,
2022-05-19 00:00:00,688009,BUY,3800,3.89,4.44,
2022-05-19 00:00:00,002600,BUY,3100,4.86,4.52,
2022-05-19 00:00:00,600183,BUY,900,15.39,4.16,
2022-05-19 00:00:00,600588,BUY,800,18.1,4.35,
2022-05-19 00:00:00,002714,BUY,300,44.6,4.02,
2022-05-19 00:00:00,600050,BUY,4800,3.12,4.5,
2022-05-19 00:00:00,601186,BUY,2000,7.29,4.38,
2022-05-19 00:00:00,600690,BUY,600,22.41,4.04,
2022-05-19 00:00:00,300803,BUY,500,29.21,4.39,
2022-05-26 00:00:00,600023,SELL,4700,3.11,18.98,-0.0158
2022-05-26 00:00:00,601901,SELL,2400,6.08,18.95,-0.0065
2022-05-26 00:00:00,002352,SELL,300,46.25,18.02,0.0696
2022-05-26 00:00:00,688009,SELL,3800,3.9,19.25,0.0026
2022-05-26 00:00:00,002600,SELL,3100,4.55,18.32,-0.0638
2022-05-26 00:00:00,600183,SELL,900,14.49,16.94,-0.0585
2022-05-26 00:00:00,600588,SELL,800,18.01,18.71,-0.005
2022-05-26 00:00:00,002714,SELL,300,45.78,17.84,0.0265
2022-05-26 00:00:00,600050,SELL,4800,3.09,19.26,-0.0096
2022-05-26 00:00:00,601186,SELL,2000,7.08,18.39,-0.0288
2022-05-26 00:00:00,600690,SELL,600,22.14,17.25,-0.012
2022-05-26 00:00:00,300803,SELL,500,29.06,18.87,-0.0051
2022-05-26 00:00:00,002916,BUY,200,66.22,3.98,
2022-05-26 00:00:00,603259,BUY,100,82.35,2.47,
2022-05-26 00:00:00,601100,BUY,400,47.89,5.75,
2022-05-26 00:00:00,601878,BUY,2100,8.93,5.63,
2022-05-26 00:00:00,300347,BUY,100,76.81,2.31,
2022-05-26 00:00:00,600372,BUY,900,19.94,5.39,
2022-05-26 00:00:00,002179,BUY,400,42.99,5.16,
2022-05-26 00:00:00,600958,BUY,2200,8.48,5.6,
2022-05-26 00:00:00,000063,BUY,800,22.87,5.49,
2022-05-26 00:00:00,300122,BUY,100,54.79,1.65,
2022-06-02 00:00:00,002916,SELL,200,69.28,17.99,0.0462
2022-06-02 00:00:00,603259,SELL,100,84.73,11.0,0.0289
2022-06-02 00:00:00,601100,SELL,400,51.57,26.79,0.0768
2022-06-02 00:00:00,601878,SELL,2100,9.06,24.71,0.0146
2022-06-02 00:00:00,300347,SELL,100,79.9,10.38,0.0402
2022-06-02 00:00:00,002179,SELL,400,44.19,22.96,0.0279
2022-06-02 00:00:00,600958,SELL,2200,8.48,24.23,0.0
2022-06-02 00:00:00,000063,SELL,800,22.89,23.78,0.0009
2022-06-02 00:00:00,300122,SELL,100,53.65,6.97,-0.0208
2022-06-02 00:00:00,600585,BUY,400,29.46,3.54,
2022-06-02 00:00:00,600016,BUY,4600,2.95,4.08,
2022-06-02 00:00:00,688981,BUY,300,44.52,4.01,
2022-06-02 00:00:00,000425,BUY,2900,4.72,4.11,
2022-06-02 00:00:00,000999,BUY,600,21.4,3.86,
2022-06-02 00:00:00,688009,BUY,3200,4.17,4.01,
2022-06-02 00:00:00,601816,BUY,3100,4.37,4.07,
2022-06-02 00:00:00,600233,BUY,700,19.34,4.07,
2022-06-02 00:00:00,600025,BUY,2100,6.3,3.97,
2022-06-02 00:00:00,601077,BUY,4600,2.93,4.05,
2022-06-02 00:00:00,600111,BUY,300,34.97,3.15,
2022-06-02 00:00:00,600066,BUY,2000,6.6,3.96,
2022-06-08 00:00:00,600111,TAKE_PROFIT,100,38.35,4.98,0.0967
2022-06-10 00:00:00,600585,SELL,400,28.95,15.04,-0.0173
2022-06-10 00:00:00,600016,SELL,4600,3.01,17.98,0.0203
2022-06-10 00:00:00,688981,SELL,300,45.39,17.68,0.0195
2022-06-10 00:00:00,000425,SELL,2900,4.68,17.63,-0.0085
2022-06-10 00:00:00,000999,SELL,600,22.12,17.24,0.0336
2022-06-10 00:00:00,601816,SELL,3100,4.43,17.84,0.0137
2022-06-10 00:00:00,600233,SELL,700,20.22,18.38,0.0455
2022-06-10 00:00:00,600025,SELL,2100,6.7,18.27,0.0635
2022-06-10 00:00:00,601077,SELL,4600,2.99,17.86,0.0205
2022-06-10 00:00:00,600111,SELL,200,38.61,10.03,0.1041
2022-06-10 00:00:00,600066,SELL,2000,6.17,16.03,-0.0652
2022-06-10 00:00:00,601229,BUY,1600,4.92,2.36,
2022-06-10 00:00:00,600050,BUY,5700,3.11,5.32,
2022-06-10 00:00:00,601988,BUY,3200,2.53,2.43,
2022-06-10 00:00:00,600061,BUY,3000,5.95,5.36,
2022-06-10 00:00:00,601138,BUY,2100,8.44,5.32,
2022-06-10 00:00:00,601288,BUY,3600,2.31,2.5,
2022-06-10 00:00:00,000166,BUY,4500,3.93,5.31,
2022-06-10 00:00:00,300661,BUY,100,104.17,3.13,
2022-06-10 00:00:00,601328,BUY,2100,3.85,2.43,
2022-06-10 00:00:00,601916,BUY,3100,2.64,2.46,
2022-06-10 00:00:00,300628,BUY,300,48.9,4.41,
2022-06-17 00:00:00,600372,SELL,900,18.41,21.52,-0.0767
2022-06-17 00:00:00,688009,SELL,3200,4.13,17.16,-0.0096
2022-06-17 00:00:00,601229,SELL,1600,4.96,10.31,0.0081
2022-06-17 00:00:00,600050,SELL,5700,3.14,23.24,0.0096
2022-06-17 00:00:00,601988,SELL,3200,2.53,10.51,0.0
2022-06-17 00:00:00,600061,SELL,3000,6.13,23.88,0.0303
2022-06-17 00:00:00,601138,SELL,2100,8.52,23.24,0.0095
2022-06-17 00:00:00,601288,SELL,3600,2.3,10.75,-0.0043
2022-06-17 00:00:00,000166,SELL,4500,4.05,23.67,0.0305
2022-06-17 00:00:00,300661,SELL,100,100.05,12.99,-0.0396
2022-06-17 00:00:00,601328,SELL,2100,3.82,10.42,-0.0078
2022-06-17 00:00:00,601916,SELL,3100,2.65,10.67,0.0038
2022-06-17 00:00:00,300628,SELL,300,46.92,18.28,-0.0405
2022-06-17 00:00:00,600482,BUY,900,15.96,4.31,
2022-06-17 00:00:00,000651,BUY,600,25.07,4.52,
2022-06-17 00:00:00,600019,BUY,2800,5.32,4.47,
2022-06-17 00:00:00,600025,BUY,2300,6.42,4.43,
2022-06-17 00:00:00,600150,BUY,800,19.07,4.58,
2022-06-17 00:00:00,600489,BUY,2200,6.84,4.52,
2022-06-17 00:00:00,000983,BUY,1400,10.35,4.35,
2022-06-17 00:00:00,000301,BUY,800,17.49,4.2,
2022-06-17 00:00:00,601857,BUY,3200,4.7,4.52,
2022-06-17 00:00:00,601225,BUY,900,15.31,4.14,
2022-06-17 00:00:00,002648,BUY,800,18.32,4.4,
2022-06-24 00:00:00,600482,SELL,900,15.72,18.37,-0.015
2022-06-24 00:00:00,600019,SELL,2800,5.19,18.87,-0.0244
2022-06-24 00:00:00,600025,SELL,2300,6.44,19.24,0.0031
2022-06-24 00:00:00,600150,SELL,800,19.33,20.08,0.0136
2022-06-24 00:00:00,600489,SELL,2200,6.66,19.03,-0.0263
2022-06-24 00:00:00,000983,SELL,1400,9.05,16.45,-0.1256
2022-06-24 00:00:00,000301,SELL,800,18.2,18.91,0.0406
2022-06-24 00:00:00,601857,SELL,3200,4.3,17.87,-0.0851
2022-06-24 00:00:00,601225,SELL,900,14.64,17.11,-0.0438
2022-06-24 00:00:00,002648,SELL,800,17.28,17.95,-0.0568
2022-06-24 00:00:00,603195,BUY,400,46.36,5.57,
2022-06-24 00:00:00,600016,BUY,3600,3.06,3.31,
2022-06-24 00:00:00,601838,BUY,800,13.34,3.2,
2022-06-24 00:00:00,002352,BUY,400,48.37,5.81,
2022-06-24 00:00:00,600183,BUY,700,15.68,3.3,
2022-06-24 00:00:00,002241,BUY,300,32.49,2.93,
2022-06-24 00:00:00,300308,BUY,500,21.68,3.26,
2022-06-24 00:00:00,601328,BUY,2900,3.81,3.32,
2022-06-24 00:00:00,002142,BUY,300,29.94,2.7,
2022-06-24 00:00:00,000063,BUY,900,23.54,6.36,
2022-07-01 00:00:00,000651,SELL,600,25.68,20.01,0.0243
2022-07-01 00:00:00,600016,SELL,3600,3.07,14.35,0.0033
2022-07-01 00:00:00,601838,SELL,800,13.88,14.42,0.0405
2022-07-01 00:00:00,002352,SELL,400,51.46,26.73,0.0639
2022-07-01 00:00:00,600183,SELL,700,15.68,14.25,0.0
2022-07-01 00:00:00,002241,SELL,300,32.53,12.67,0.0012
2022-07-01 00:00:00,300308,SELL,500,22.04,14.31,0.0166
2022-07-01 00:00:00,601328,SELL,2900,3.84,14.46,0.0079
2022-07-01 00:00:00,002142,SELL,300,32.21,12.55,0.0758
2022-07-01 00:00:00,000063,SELL,900,23.88,27.91,0.0144
2022-07-01 00:00:00,000425,BUY,3000,4.92,4.43,
2022-07-01 00:00:00,000157,BUY,2800,5.26,4.42,
2022-07-01 00:00:00,300628,BUY,300,45.8,4.13,
2022-07-01 00:00:00,601058,BUY,1500,9.97,4.49,
2022-07-01 00:00:00,600674,BUY,1300,11.03,4.31,
2022-07-01 00:00:00,600039,BUY,2300,6.43,4.44,
2022-07-01 00:00:00,002459,BUY,200,51.51,3.09,
2022-07-01 00:00:00,600372,BUY,800,18.38,4.42,
2022-07-01 00:00:00,601238,BUY,1000,15.07,4.53,
2022-07-01 00:00:00,300476,BUY,1000,14.92,4.48,
2022-07-01 00:00:00,600660,BUY,400,35.94,4.32,
2022-07-07 00:00:00,600674,TAKE_PROFIT,500,11.94,7.75,0.0825
2022-07-07 00:00:00,601058,TAKE_PROFIT,600,10.77,8.39,0.0802
2022-07-07 00:00:00,601238,TAKE_PROFIT,400,16.38,8.51,0.0869
2022-07-08 00:00:00,603195,SELL,400,47.54,24.7,0.0255
2022-07-08 00:00:00,000425,SELL,3000,4.82,18.78,-0.0203
2022-07-08 00:00:00,000157,SELL,2800,5.16,18.76,-0.019
2022-07-08 00:00:00,300628,SELL,300,45.4,17.69,-0.0087
2022-07-08 00:00:00,601058,SELL,900,10.32,12.06,0.0351
2022-07-08 00:00:00,600674,SELL,800,12.46,12.95,0.1296
2022-07-08 00:00:00,002459,SELL,200,52.51,13.64,0.0194
2022-07-08 00:00:00,600372,SELL,800,18.62,19.35,0.0131
2022-07-08 00:00:00,601238,SELL,600,15.94,12.42,0.0577
2022-07-08 00:00:00,300476,SELL,1000,13.5,17.53,-0.0952
2022-07-08 00:00:00,600660,SELL,400,37.1,19.27,0.0323
2022-07-08 00:00:00,601766,BUY,3300,4.57,4.53,
2022-07-08 00:00:00,601939,BUY,3100,4.76,4.43,
2022-07-08 00:00:00,601229,BUY,3100,4.9,4.56,
2022-07-08 00:00:00,300059,BUY,700,19.41,4.08,
2022-07-08 00:00:00,600176,BUY,1000,14.32,4.3,
2022-07-08 00:00:00,601988,BUY,5800,2.59,4.51,
2022-07-08 00:00:00,601225,BUY,900,15.76,4.26,
2022-07-08 00:00:00,000338,BUY,1300,11.14,4.35,
2022-07-08 00:00:00,600233,BUY,800,18.46,4.43,
2022-07-08 00:00:00,600026,BUY,1800,8.25,4.46,
2022-07-08 00:00:00,601138,BUY,1700,8.56,4.37,
2022-07-15 00:00:00,600039,SELL,2300,6.45,19.27,0.0031
2022-07-15 00:00:00,601766,SELL,3300,4.43,18.99,-0.0306
2022-07-15 00:00:00,601229,SELL,3100,4.75,19.12,-0.0306
2022-07-15 00:00:00,300059,SELL,700,18.4,16.73,-0.052
2022-07-15 00:00:00,600176,SELL,1000,13.51,17.55,-0.0566
2022-07-15 00:00:00,601225,SELL,900,15.14,17.7,-0.0393
2022-07-15 00:00:00,000338,SELL,1300,10.23,17.27,-0.0817
2022-07-15 00:00:00,600233,SELL,800,17.02,17.68,-0.078
2022-07-15 00:00:00,600026,SELL,1800,8.23,19.24,-0.0024
2022-07-15 00:00:00,601138,SELL,1700,8.22,18.15,-0.0397
2022-07-15 00:00:00,601360,BUY,2300,7.11,4.91,
2022-07-15 00:00:00,601318,BUY,400,36.06,4.33,
2022-07-15 00:00:00,601166,BUY,700,14.29,3.0,
2022-07-15 00:00:00,600031,BUY,900,16.66,4.5,
2022-07-15 00:00:00,000100,BUY,4300,3.8,4.91,
2022-07-15 00:00:00,600515,BUY,5400,3.01,4.88,
2022-07-15 00:00:00,000002,BUY,1000,15.78,4.74,
2022-07-15 00:00:00,600570,BUY,500,29.31,4.4,
2022-07-15 00:00:00,002352,BUY,300,46.77,4.21,
2022-07-15 00:00:00,601658,BUY,2800,3.9,3.28,
2022-07-22 00:00:00,601939,SELL,3100,4.67,18.8,-0.0189
2022-07-22 00:00:00,601988,SELL,5800,2.59,19.51,0.0
2022-07-22 00:00:00,601360,SELL,2300,7.24,21.63,0.0183
2022-07-22 00:00:00,601318,SELL,400,36.35,18.88,0.008
2022-07-22 00:00:00,601166,SELL,700,14.21,12.92,-0.0056
2022-07-22 00:00:00,600031,SELL,900,16.9,19.75,0.0144
2022-07-22 00:00:00,000100,SELL,4300,3.84,21.44,0.0105
2022-07-22 00:00:00,600515,SELL,5400,3.2,22.44,0.0631
2022-07-22 00:00:00,000002,SELL,1000,15.56,20.21,-0.0139
2022-07-22 00:00:00,600570,SELL,500,31.18,20.25,0.0638
2022-07-22 00:00:00,002352,SELL,300,48.72,18.98,0.0417
2022-07-22 00:00:00,601658,SELL,2800,3.96,14.4,0.0154
2022-07-22 00:00:00,000425,BUY,2900,5.04,4.39,
2022-07-22 00:00:00,600585,BUY,500,28.92,4.34,
2022-07-22 00:00:00,601328,BUY,3800,3.83,4.37,
2022-07-22 00:00:00,601878,BUY,1400,10.21,4.29,
2022-07-22 00:00:00,002252,BUY,2500,5.92,4.44,
2022-07-22 00:00:00,300832,BUY,300,38.5,3.47,
2022-07-22 00:00:00,000963,BUY,300,41.23,3.71,
2022-07-22 00:00:00,601288,BUY,6300,2.35,4.45,
2022-07-22 00:00:00,600025,BUY,2200,6.63,4.38,
2022-07-22 00:00:00,600019,BUY,3100,4.76,4.43,
2022-07-22 00:00:00,601788,BUY,1000,13.98,4.2,
2022-07-22 00:00:00,601668,BUY,3300,4.44,4.4,
2022-07-29 00:00:00,000425,SELL,2900,4.96,18.68,-0.0159
2022-07-29 00:00:00,600585,SELL,500,28.24,18.34,-0.0235
2022-07-29 00:00:00,601328,SELL,3800,3.83,18.9,0.0
2022-07-29 00:00:00,601878,SELL,1400,10.07,18.31,-0.0137
2022-07-29 00:00:00,002252,SELL,2500,5.65,18.34,-0.0456
2022-07-29 00:00:00,300832,SELL,300,37.41,14.58,-0.0283
2022-07-29 00:00:00,000963,SELL,300,42.37,16.51,0.0276
2022-07-29 00:00:00,601288,SELL,6300,2.35,19.23,0.0
2022-07-29 00:00:00,600025,SELL,2200,6.64,18.97,0.0015
2022-07-29 00:00:00,600019,SELL,3100,4.88,19.65,0.0252
2022-07-29 00:00:00,601788,SELL,1000,14.21,18.45,0.0165
2022-07-29 00:00:00,601668,SELL,3300,4.38,18.77,-0.0135
2022-07-29 00:00:00,601800,BUY,3000,7.33,6.6,
2022-07-29 00:00:00,601229,BUY,4600,4.79,6.62,
2022-07-29 00:00:00,300251,BUY,2700,8.03,6.51,
2022-07-29 00:00:00,601111,BUY,2200,9.65,6.38,
2022-07-29 00:00:00,600031,BUY,1300,16.08,6.28,
2022-07-29 00:00:00,603288,BUY,100,64.6,1.94,
2022-08-05 00:00:00,601800,SELL,3000,7.1,27.66,-0.0314
2022-08-05 00:00:00,601229,SELL,4600,4.72,28.2,-0.0146
2022-08-05 00:00:00,300251,SELL,2700,8.08,28.33,0.0062
2022-08-05 00:00:00,601111,SELL,2200,9.58,27.37,-0.0073
2022-08-05 00:00:00,600031,SELL,1300,15.57,26.29,-0.0317
2022-08-05 00:00:00,603288,SELL,100,65.01,8.44,0.0063
2022-08-05 00:00:00,600489,BUY,2100,6.79,4.28,
2022-08-05 00:00:00,600547,BUY,800,18.17,4.37,
2022-08-05 00:00:00,300999,BUY,300,47.3,4.26,
2022-08-05 00:00:00,600183,BUY,900,15.25,4.12,
2022-08-05 00:00:00,600362,BUY,900,15.47,4.18,
2022-08-05 00:00:00,600690,BUY,700,20.78,4.37,
2022-08-05 00:00:00,601138,BUY,1600,8.88,4.27,
2022-08-05 00:00:00,601225,BUY,900,14.6,3.95,
2022-08-05 00:00:00,600188,BUY,1000,14.05,4.22,
2022-08-05 00:00:00,600875,BUY,900,14.89,4.02,
2022-08-05 00:00:00,601633,BUY,400,30.36,3.65,
2022-08-09 00:00:00,600188,TAKE_PROFIT,400,15.93,8.28,0.1338
2022-08-09 00:00:00,601225,TAKE_PROFIT,300,16.04,6.25,0.0986
2022-08-12 00:00:00,600188,TAKE_PROFIT,100,16.55,2.15,0.1779
2022-08-12 00:00:00,600489,SELL,2100,6.9,18.82,0.0162
2022-08-12 00:00:00,600547,SELL,800,18.49,19.21,0.0176
2022-08-12 00:00:00,300999,SELL,300,46.26,18.02,-0.022
2022-08-12 00:00:00,600183,SELL,900,15.63,18.27,0.0249
2022-08-12 00:00:00,600362,SELL,900,15.8,18.47,0.0213
2022-08-12 00:00:00,600690,SELL,700,20.98,19.07,0.0096
2022-08-12 00:00:00,601138,SELL,1600,8.95,18.6,0.0079
2022-08-12 00:00:00,601225,SELL,600,16.46,12.83,0.1274
2022-08-12 00:00:00,600188,SELL,500,16.55,10.75,0.1779
2022-08-12 00:00:00,600875,SELL,900,15.42,18.02,0.0356
2022-08-12 00:00:00,601633,SELL,400,30.19,15.68,-0.0056
2022-08-12 00:00:00,601901,BUY,2800,6.69,5.63,
2022-08-12 00:00:00,603019,BUY,600,29.39,5.3,
2022-08-12 00:00:00,601988,BUY,3500,2.56,2.69,
2022-08-12 00:00:00,601939,BUY,1900,4.6,2.62,
2022-08-12 00:00:00,600845,BUY,700,25.87,5.44,
2022-08-12 00:00:00,002920,BUY,100,157.05,4.72,
2022-08-12 00:00:00,601998,BUY,2400,3.62,2.61,
2022-08-12 00:00:00,000617,BUY,4000,4.72,5.67,
2022-08-12 00:00:00,601169,BUY,2500,3.49,2.62,
2022-08-12 00:00:00,601288,BUY,3800,2.33,2.66,
2022-08-12 00:00:00,300316,BUY,200,64.66,3.88,
2022-08-12 00:00:00,688008,BUY,300,58.57,5.28,
2022-08-19 00:00:00,601901,SELL,2800,6.69,24.33,0.0
2022-08-19 00:00:00,603019,SELL,600,27.97,21.79,-0.0483
2022-08-19 00:00:00,601988,SELL,3500,2.55,11.59,-0.0039
2022-08-19 00:00:00,601939,SELL,1900,4.56,11.25,-0.0087
2022-08-19 00:00:00,600845,SELL,700,24.55,22.32,-0.051
2022-08-19 00:00:00,002920,SELL,100,152.66,19.83,-0.028
2022-08-19 00:00:00,601998,SELL,2400,3.66,11.41,0.011
2022-08-19 00:00:00,000617,SELL,4000,4.65,24.16,-0.0148
2022-08-19 00:00:00,601169,SELL,2500,3.46,11.23,-0.0086
2022-08-19 00:00:00,601288,SELL,3800,2.33,11.5,0.0
2022-08-19 00:00:00,300316,SELL,200,78.45,20.38,0.2133
2022-08-19 00:00:00,688008,SELL,300,54.03,21.05,-0.0775
2022-08-19 00:00:00,601012,BUY,200,54.7,3.29,
2022-08-19 00:00:00,003816,BUY,5700,2.6,4.45,
2022-08-19 00:00:00,601006,BUY,2800,5.25,4.41,
2022-08-19 00:00:00,002459,BUY,300,47.41,4.27,
2022-08-19 00:00:00,000708,BUY,900,15.51,4.19,
2022-08-19 00:00:00,600886,BUY,1400,9.91,4.17,
2022-08-19 00:00:00,002916,BUY,200,69.8,4.19,
2022-08-19 00:00:00,600016,BUY,4900,3.0,4.41,
2022-08-19 00:00:00,600415,BUY,3100,4.66,4.34,
2022-08-19 00:00:00,600050,BUY,4600,3.22,4.45,
2022-08-19 00:00:00,002709,BUY,200,49.75,2.99,
2022-08-26 00:00:00,601012,SELL,200,51.72,13.43,-0.0545
2022-08-26 00:00:00,601006,SELL,2800,5.34,19.42,0.0171
2022-08-26 00:00:00,002459,SELL,300,44.19,17.22,-0.0679
2022-08-26 00:00:00,000708,SELL,900,15.73,18.39,0.0142
2022-08-26 00:00:00,600886,SELL,1400,10.21,18.56,0.0303
2022-08-26 00:00:00,002916,SELL,200,64.16,16.66,-0.0808
2022-08-26 00:00:00,600016,SELL,4900,2.99,19.03,-0.0033
2022-08-26 00:00:00,600415,SELL,3100,4.61,18.56,-0.0107
2022-08-26 00:00:00,600050,SELL,4600,3.17,18.94,-0.0155
2022-08-26 00:00:00,002709,SELL,200,48.33,12.55,-0.0285
2022-08-26 00:00:00,300832,BUY,400,33.82,4.06,
2022-08-26 00:00:00,002625,BUY,800,17.17,4.12,
2022-08-26 00:00:00,300502,BUY,1100,12.61,4.17,
2022-08-26 00:00:00,302132,BUY,1300,10.55,4.12,
2022-08-26 00:00:00,600570,BUY,400,32.01,3.85,
2022-08-26 00:00:00,300014,BUY,100,97.94,2.94,
2022-08-26 00:00:00,601689,BUY,200,55.89,3.36,
2022-08-26 00:00:00,601985,BUY,2300,6.16,4.25,
2022-08-26 00:00:00,600600,BUY,100,99.93,3.0,
2022-08-26 00:00:00,600115,BUY,3000,4.78,4.31,
2022-09-02 00:00:00,003816,SELL,5700,2.61,19.32,0.0038
2022-09-02 00:00:00,300832,SELL,400,33.87,17.59,0.0015
2022-09-02 00:00:00,002625,SELL,800,17.81,18.5,0.0373
2022-09-02 00:00:00,300502,SELL,1100,12.53,17.9,-0.0063
2022-09-02 00:00:00,302132,SELL,1300,10.59,17.88,0.0038
2022-09-02 00:00:00,600570,SELL,400,33.92,17.62,0.0597
2022-09-02 00:00:00,300014,SELL,100,91.52,11.89,-0.0656
2022-09-02 00:00:00,601689,SELL,200,53.47,13.89,-0.0433
2022-09-02 00:00:00,601985,SELL,2300,5.93,17.71,-0.0373
2022-09-02 00:00:00,600115,SELL,3000,4.76,18.55,-0.0042
2022-09-02 00:00:00,600887,BUY,400,29.58,3.55,
2022-09-02 00:00:00,601298,BUY,3000,4.76,4.29,
2022-09-02 00:00:00,002920,BUY,100,137.05,4.12,
2022-09-02 00:00:00,600547,BUY,800,17.34,4.17,
2022-09-02 00:00:00,600406,BUY,700,20.53,4.32,
2022-09-02 00:00:00,000617,BUY,3000,4.74,4.27,
2022-09-02 00:00:00,601877,BUY,500,28.38,4.26,
2022-09-02 00:00:00,002304,BUY,100,133.4,4.01,
2022-09-02 00:00:00,002594,BUY,100,91.36,2.74,
2022-09-02 00:00:00,300274,BUY,100,74.78,2.25,
2022-09-02 00:00:00,002460,BUY,100,78.84,2.37,
2022-09-09 00:00:00,600600,SELL,100,89.45,11.62,-0.1049
2022-09-09 00:00:00,600887,SELL,400,29.41,15.28,-0.0057
2022-09-09 00:00:00,601298,SELL,3000,4.95,19.29,0.0399
2022-09-09 00:00:00,002920,SELL,100,151.52,19.68,0.1056
2022-09-09 00:00:00,600547,SELL,800,18.09,18.79,0.0433
2022-09-09 00:00:00,600406,SELL,700,20.63,18.75,0.0049
2022-09-09 00:00:00,000617,SELL,3000,4.75,18.51,0.0021
2022-09-09 00:00:00,601877,SELL,500,28.08,18.23,-0.0106
2022-09-09 00:00:00,002304,SELL,100,127.65,16.58,-0.0431
2022-09-09 00:00:00,002594,SELL,100,90.62,11.77,-0.0081
2022-09-09 00:00:00,300274,SELL,100,82.72,10.74,0.1062
2022-09-09 00:00:00,002460,SELL,100,79.98,10.39,0.0145
2022-09-09 00:00:00,601328,BUY,2800,3.85,3.24,
2022-09-09 00:00:00,600377,BUY,3200,6.79,6.52,
2022-09-09 00:00:00,601288,BUY,4600,2.34,3.23,
2022-09-09 00:00:00,000157,BUY,4200,5.15,6.5,
2022-09-09 00:00:00,601916,BUY,4300,2.54,3.28,
