date,ic
2025-07-23,-0.011591652013472805
2025-07-30,-0.31641229277650906
2025-08-06,0.09327295583349661
2025-08-13,-0.05588929426362018
2025-08-20,-0.062067546269362193
2025-08-27,-0.07284072109237283
2025-09-03,-0.11272422383590086
2025-09-10,0.11847642641183286
2025-09-17,0.09321327545692562
2025-09-24,0.04148196260538877
2025-10-09,-0.2901694423005517
2025-10-16,-0.17017843719485853
2025-10-23,0.05403702979996425
2025-10-30,0.006456928628619114
2025-11-06,0.05208967080880869
2025-11-13,-0.20971929162467426
2025-11-20,-0.31994319980254965
2025-11-27,-0.07480014691538833
2025-12-04,-0.03407924424538781
2025-12-11,-0.015218014955107412
2025-12-18,-0.03174111148594751
2025-12-25,-0.06142808070172882
2026-01-05,0.08616101692174474
2026-01-12,-0.15535179543725927
2026-01-19,-0.02567281049982727
2026-01-26,0.009377369749631315
2026-02-02,-0.012945463559507257
2026-02-09,-0.03527383994754434
2026-02-24,0.1232794839629715
2026-03-03,-0.0749547847571722
2026-03-10,-0.08191664165563539
2026-03-17,0.21003244959132997
2026-03-24,-0.1931224277801155
2026-03-31,-0.1484836353052164
2026-04-08,0.03206315019286017
2026-04-15,0.029822703337571775
2026-04-22,0.04025274882088268
2026-04-29,0.02651023183768139
2026-05-11,0.08547228646614426
2026-05-18,0.18490892608104073
2026-05-25,-0.19078059206176493
2026-06-01,0.10389254924875847
2026-06-08,-0.0036819227794917396
2026-06-15,0.12884186207101334
2026-06-23,0.24339711875152298
2026-06-30,-0.19809768778327477
2026-07-07,-0.23326910126531417
2026-07-14,-0.32159521249472833
2026-07-21,-0.19744237613644958
2026-07-28,-0.308510087608353
2026-08-04,0.011692045407782018
2026-08-11,-0.08202039451994364
