date,ic
2020-03-06,0.11337385805555994
2020-03-13,-0.004236914115534959
2020-03-20,-0.08163819527926712
2020-03-27,-0.059092199087864554
2020-04-03,0.0006292898720541152
2020-04-13,-0.06436295732236914
2020-04-20,0.09922239452725581
2020-04-27,-0.12649255474569215
2020-05-07,0.024176941079138734
2020-05-14,0.020975889496859565
2020-05-21,0.00454918521391646
2020-05-28,0.0035427233794486945
2020-06-04,-0.048094297575131145
2020-06-11,-0.012898638053378151
2020-06-18,-0.0036439273645912365
2020-06-29,0.06258961458497929
2020-07-06,-0.16679490184605772
2020-07-13,0.018430112229296535
2020-07-20,-0.09569078583991683
2020-07-27,-0.16338142062387503
2020-08-03,0.09289631010910195
2020-08-10,-0.06711070140100045
2020-08-17,-0.14648485934481428
2020-08-24,-0.056687464176604224
2020-08-31,-0.0016506921693060295
2020-09-07,0.13031861316317164
2020-09-14,-0.15793048615061334
2020-09-21,-0.05266987363826009
2020-09-28,0.11125441781984866
2020-10-13,0.0631572254750427
2020-10-20,0.03240857390425654
2020-10-27,0.1162688264632713
2020-11-03,0.03791008117979436
2020-11-10,-0.06544343615445249
2020-11-17,0.040338995332713984
2020-11-24,-0.23029480535609817
2020-12-01,-0.14504922116883304
2020-12-08,-0.04698049818133188
2020-12-15,0.16472796518553956
2020-12-22,0.16876064515320954
2020-12-29,0.06933635299538048
2021-01-06,-0.0429608984150444
2021-01-13,-0.31568294950440656
2021-01-20,0.04849484577304658
2021-01-27,-0.03509866891218218
2021-02-03,0.047945401584611025
2021-02-10,-0.2058584167586565
2021-02-24,-0.07865512642674531
2021-03-03,-0.07014626128559032
2021-03-10,0.12110391515559378
2021-03-17,-0.15263680587306003
2021-03-24,-0.003208742251974708
2021-03-31,-0.1265848246679372
2021-04-08,0.013277317535392621
2021-04-15,-0.10491877452055434
2021-04-22,-0.14152950284419907
2021-04-29,0.04090791017825175
2021-05-11,0.03165155789419112
2021-05-18,-0.057896830318387146
2021-05-25,0.09973158204522799
2021-06-01,-0.04091804909898632
2021-06-08,-0.13190612381143269
2021-06-16,0.12485891334745092
2021-06-23,0.02862968612178094
2021-06-30,0.019658953969683188
2021-07-07,0.018235700478370823
2021-07-14,0.15707875921154124
2021-07-21,0.010639069200458718
2021-07-28,0.23249903197190744
2021-08-04,0.06196539836321534
