date,ic
2020-03-06,-0.1305809120240975
2020-03-13,-0.1498410526413871
2020-03-20,-0.4597435783835595
2020-03-27,-0.04880101340860264
2020-04-03,-0.17315337949254087
2020-04-13,0.35202729218003853
2020-04-20,-0.3551504085427168
2020-04-27,0.27233788959331756
2020-05-07,0.16678453762089568
2020-05-14,-0.2694584890859411
2020-05-21,-0.21644595222664734
2020-05-28,0.23067260403340833
2020-06-04,0.044709151839119804
2020-06-11,0.0574222994507738
2020-06-18,0.16298967206503717
2020-06-29,-0.3006643672993602
2020-07-06,0.4076854350274461
2020-07-13,-0.3851275281442384
2020-07-20,-0.09962890798071251
2020-07-27,0.25601864761595133
2020-08-03,-0.2342980584765222
2020-08-10,-0.22876092324230823
2020-08-17,-0.1554040638581013
2020-08-24,-0.08959915412260987
2020-08-31,-0.24229790887230418
2020-09-07,-0.23703028434653736
2020-09-14,0.12937227456007264
2020-09-21,-0.15377912886135803
2020-09-28,0.4649090498687894
2020-10-13,-0.1953262134840312
2020-10-20,-0.2091996203907355
2020-10-27,0.0023735414426278283
2020-11-03,-0.020528160348809558
2020-11-10,-0.3474645540337829
2020-11-17,0.03678683919142129
2020-11-24,-0.2329986890066934
2020-12-01,0.14139604770981903
2020-12-08,0.037778514290543734
2020-12-15,0.06141767947605228
2020-12-22,-0.027225879101290158
2020-12-29,0.193067666533905
2021-01-06,-0.10872365776468043
2021-01-13,-0.003408563792025382
2021-01-20,0.06163023074022764
2021-01-27,-0.10915265779232779
2021-02-03,-0.06516904422596329
2021-02-10,-0.14688633077195942
2021-02-24,-0.10030898425796166
2021-03-03,-0.5185565674942985
2021-03-10,-0.03387010750675034
2021-03-17,-0.22439017148663895
2021-03-24,0.1680723938452732
2021-03-31,0.24590698468676303
2021-04-08,-0.17388903524133695
2021-04-15,0.12672951574213936
2021-04-22,0.023973887604805805
2021-04-29,-0.02993111541161544
2021-05-11,0.020932565770822514
2021-05-18,0.01571151533638721
2021-05-25,0.1814391548468103
2021-06-01,-0.19933025431517687
2021-06-08,-0.10672161818548301
2021-06-16,0.31598994991516344
2021-06-23,0.038302155556472685
2021-06-30,0.04068212571366574
2021-07-07,0.15603374956597962
2021-07-14,0.13461796783185243
2021-07-21,-0.24118698207969322
2021-07-28,0.3264418865924168
2021-08-04,-0.0821193093183427
2021-08-11,-0.35533966160304964
2021-08-18,0.22742275589601504
2021-08-25,-0.31868658390107674
2021-09-01,-0.17289649412216773
2021-09-08,0.06762108791265631
2021-09-15,-0.255597053887288
2021-09-24,-0.36949104070242567
2021-10-08,0.037078737872410665
2021-10-15,0.15725961964073362
2021-10-22,0.08477136066373214
2021-10-29,-0.14639299522235827
2021-11-05,0.0627451036425189
2021-11-12,0.054330633836327344
2021-11-19,0.07951222193289437
2021-11-26,-0.0393466655145397
2021-12-03,-0.19990439464783047
2021-12-10,-0.0671413836279697
2021-12-17,-0.24396282410698966
2021-12-24,-0.10341088918006631
2021-12-31,-0.47793705116694246
2022-01-10,0.17464278066911035
2022-01-17,-0.22585939301548721
2022-01-24,-0.278296455425268
2022-02-07,-0.2429533183542126
2022-02-14,0.3090737868001552
2022-02-21,0.22247696813543258
2022-02-28,-0.2731976004273948
2022-03-07,0.0025576212919380253
2022-03-14,0.2688076374391971
2022-03-21,-0.3002724406003426
2022-03-28,-0.26686312922156835
2022-04-06,-0.3511630901094656
2022-04-13,-0.11283415500581091
2022-04-20,-0.1038934448990508
2022-04-27,0.16390550959046551
2022-05-09,0.22921526247038723
2022-05-16,0.15432229432136613
2022-05-23,-0.15039364999231672
2022-05-30,0.15978808458997895
2022-06-07,-0.07595827180487777
2022-06-14,0.09087353827505566
2022-06-21,0.2071060846889135
2022-06-28,-0.07697425449873953
2022-07-05,-0.15801605683211645
2022-07-12,0.24909344486846793
2022-07-19,-0.11949253428710972
2022-07-26,0.09552949220369474
2022-08-02,0.038309398214274884
2022-08-09,-0.00010023542373650023
2022-08-16,-0.0749484004250702
