date,ic
2020-03-06,0.04674581952634947
2020-03-13,-0.03505868302276477
2020-03-20,-0.09515611722685827
2020-03-27,-0.011171399450611389
2020-04-03,0.03762896664411818
2020-04-13,-0.2778193354214613
2020-04-20,0.1267523847373727
2020-04-27,-0.19761116273143556
2020-05-07,0.04753248369234085
2020-05-14,0.04045677896446147
2020-05-21,0.08271556313893678
2020-05-28,-0.1961255467879304
2020-06-04,-0.04678221346094888
2020-06-11,-0.0859299164153492
2020-06-18,0.02938708233046605
2020-06-29,-0.3111213373753652
2020-07-06,-0.09278019015395549
2020-07-13,-0.2565625143987148
2020-07-20,0.0555803585457737
2020-07-27,-0.02237684983991028
2020-08-03,-0.051379844684080696
2020-08-10,-0.16316975837154815
2020-08-17,-0.14633772299746375
2020-08-24,0.031003111731133043
2020-08-31,-0.03401536212785201
2020-09-07,0.08152856918746006
2020-09-14,-0.1623918169858139
2020-09-21,-0.07595003684521144
2020-09-28,-0.22016382940921458
2020-10-13,0.04319259298052105
2020-10-20,0.09532175279420887
2020-10-27,0.12925048426516153
2020-11-03,0.03821467606230291
2020-11-10,0.1630506906165762
2020-11-17,0.10398226077551398
2020-11-24,-0.22596098165504633
2020-12-01,-0.24985461832349676
2020-12-08,0.12068367811618523
2020-12-15,0.17667590409840467
2020-12-22,0.12646305202447508
2020-12-29,0.17799567177482473
2021-01-06,0.1553053179210226
2021-01-13,-0.3517394982298515
2021-01-20,0.1428470028580678
2021-01-27,0.173823728692376
2021-02-03,0.17192662248867285
2021-02-10,-0.5041492579036543
2021-02-24,0.08804539941977597
2021-03-03,0.04660913128631139
2021-03-10,0.16142211690790878
2021-03-17,-0.05641612652801514
2021-03-24,-0.30769330852838134
2021-03-31,-0.2477180717027244
2021-04-08,0.06705882455179128
2021-04-15,-0.054475093846633994
2021-04-22,0.032092838703593536
2021-04-29,0.08824500663859733
2021-05-11,-0.1554160129936939
2021-05-18,-0.04297157706580353
2021-05-25,-0.026361659080448966
2021-06-01,0.008944751184739926
2021-06-08,-0.031964549196425586
2021-06-16,0.011899890828869508
2021-06-23,-0.0407055756862729
2021-06-30,0.018816076378913266
2021-07-07,0.12556499449200087
2021-07-14,0.2527481051650416
2021-07-21,0.05266440243711778
2021-07-28,0.06464822741925974
2021-08-04,-0.12517469305643802
2021-08-11,-0.12337413802095533
2021-08-18,0.06506213352946763
2021-08-25,0.1020659085177087
2021-09-01,0.07690179405334845
2021-09-08,0.24967493883430875
2021-09-15,-0.22743790665242233
2021-09-24,-0.06972798736953592
2021-10-08,-0.20512856351076245
2021-10-15,-0.08321241906362085
2021-10-22,0.14907850506700823
2021-10-29,0.09270588854542906
2021-11-05,-0.0045923985902525544
2021-11-12,-0.16698847056824898
2021-11-19,-0.09120888734439452
2021-11-26,-0.14977766628345285
2021-12-03,-0.3428662490613676
2021-12-10,-0.1328572416292428
2021-12-17,0.003978698461238712
2021-12-24,-0.18632318097982736
2021-12-31,0.03608521194562232
2022-01-10,-0.15975628832797842
2022-01-17,-0.15171919241957196
2022-01-24,-0.009817401250830323
2022-02-07,0.1751944913708228
2022-02-14,-0.23926526272352164
2022-02-21,-0.25248239327714983
2022-02-28,0.06472254748820482
2022-03-07,-0.037142615809177444
2022-03-14,-0.04063677518110536
2022-03-21,0.03187187021308133
2022-03-28,0.2240082271658853
2022-04-06,0.3593998374514455
2022-04-13,-0.22385420180614707
2022-04-20,0.13538122048981172
2022-04-27,-0.17245208239720236
2022-05-09,-0.21533565679642272
2022-05-16,-0.24821636811439354
2022-05-23,0.016004308704631758
2022-05-30,-0.2114343881789599
2022-06-07,0.05803075926299471
2022-06-14,-0.35460192993579676
2022-06-21,0.12529369672292756
2022-06-28,-0.22474705204914747
2022-07-05,-0.18174321051211936
2022-07-12,-0.134850638902176
2022-07-19,-0.061409596492120466
2022-07-26,0.19922685893413364
2022-08-02,-0.15244783541352208
2022-08-09,-0.11296879467718708
2022-08-16,0.09899995603357853
2022-08-23,-0.21064410262330407
2022-08-30,0.14072606615972943
2022-09-06,-0.04162225635659018
2022-09-14,0.05649132860843183
2022-09-21,0.03161511117342002
2022-09-28,-0.09554507678636921
2022-10-12,-0.10148231675883673
2022-10-19,0.20458332633292103
2022-10-26,-0.007353606578730276
2022-11-02,-0.2710646786313898
2022-11-09,-0.15287734353292542
2022-11-16,-0.1458941810750971
2022-11-23,-0.03126905837756834
2022-11-30,-0.10034191723699132
2022-12-07,0.19489789955332487
2022-12-14,-0.0977594078043509
2022-12-21,-0.08024555084716842
2022-12-28,-0.18453178840176865
2023-01-05,-0.17176768180772067
2023-01-12,-0.17545726685723653
2023-01-19,-0.26303130096160493
2023-02-02,0.13230877131370153
2023-02-09,-0.02856907224532717
2023-02-16,-0.20372381603864037
2023-02-23,0.03438978428915905
2023-03-02,0.018604027026462668
2023-03-09,0.2569629854388377
2023-03-16,-0.007316886120097213
2023-03-23,-0.17333520573545272
