date,ic
2020-01-23,0.26711086891596536
2020-02-07,0.09953031083655499
2020-02-14,0.21513053778585978
2020-02-21,-0.30632595819080416
2020-02-28,-0.05264176613582962
2020-03-06,-0.057534376846236385
2020-03-13,-0.11372712398998203
2020-03-20,-0.3107849055640976
2020-03-27,0.09471023318008948
2020-04-03,-0.11702767348653843
2020-04-13,0.19207356087129931
2020-04-20,-0.11993118643373547
2020-04-27,0.10168355462213152
2020-05-07,0.14587379950390367
2020-05-14,-0.13624296191537402
2020-05-21,-0.14470947547854401
2020-05-28,0.14549017836764952
2020-06-04,-0.017726676994944183
2020-06-11,0.05159581070573945
2020-06-18,0.16306238052976207
2020-06-29,-0.2815175403242423
2020-07-06,0.15032127251720293
2020-07-13,-0.23323728122893964
2020-07-20,-0.15503148618585735
2020-07-27,0.20867153819578985
2020-08-03,-0.20023214485975424
2020-08-10,-0.25360647813993487
2020-08-17,-0.16074342265227556
2020-08-24,-0.056493165508968955
2020-08-31,-0.19550888330177063
2020-09-07,-0.11295199954247279
2020-09-14,0.060179208639852405
2020-09-21,-0.1243634846121134
2020-09-28,0.44772416498134987
2020-10-13,-0.08653896423947453
2020-10-20,-0.10994696681926205
2020-10-27,0.1044123216509438
2020-11-03,0.03895482690330558
2020-11-10,-0.22858584641316276
2020-11-17,0.0658814854760185
2020-11-24,-0.3254279543358441
2020-12-01,0.047688408651753236
2020-12-08,0.0832979392626546
2020-12-15,0.03936572220298996
2020-12-22,-0.02321965386227852
2020-12-29,0.05763865908773253
2021-01-06,-0.11533685099302636
2021-01-13,-0.014321742065993523
2021-01-20,0.09425454354705745
2021-01-27,-0.045006563591032646
2021-02-03,-0.03918323142308843
2021-02-10,-0.023845235723276542
2021-02-24,-0.03908014176583236
2021-03-03,-0.3580650599879343
2021-03-10,0.06176942457200339
2021-03-17,-0.16131324450239776
2021-03-24,0.20090260642601945
2021-03-31,0.1487212452310438
2021-04-08,-0.08563054996734626
2021-04-15,0.04964861590767255
2021-04-22,-0.02193038749977921
2021-04-29,-0.040505699235568626
2021-05-11,0.05338873004746715
2021-05-18,0.020026043607793947
2021-05-25,0.16863079657361402
2021-06-01,-0.16626922679520326
2021-06-08,-0.15293242166691848
2021-06-16,0.27860288835623875
2021-06-23,0.03295138808456062
2021-06-30,0.06729891396441659
2021-07-07,0.0824564738715365
2021-07-14,0.19322263023658975
