date,ic
2023-10-23,-0.326766824261145
2023-10-30,-0.05696356418722218
2023-11-06,0.02018079190279256
2023-11-13,0.04412139401034564
2023-11-20,-0.0906330536850617
2023-11-27,0.01270281115586302
2023-12-04,0.18794270692990875
2023-12-11,-0.007028483838543849
2023-12-18,-0.08523525848709312
2023-12-25,0.09933856789978016
2024-01-02,0.06617610218623995
2024-01-09,0.27417145561522166
2024-01-16,0.23665063924109003
2024-01-23,0.16570333880486413
2024-01-30,0.3267068139349575
2024-02-06,-0.7597414148964273
2024-02-21,0.23461487185066143
2024-02-28,0.23708413515137922
2024-03-06,-0.07043305116776245
2024-03-13,0.11398359514309647
2024-03-20,-0.2970405073167591
2024-03-27,0.04790159302344243
2024-04-03,0.3246797724868954
2024-04-12,0.26009960301674295
2024-04-19,-0.4550589053030374
2024-04-26,-0.062470786433134015
2024-05-08,-0.02887676404920297
2024-05-15,-0.19994033051270121
2024-05-22,-0.18549089735264537
2024-05-29,-0.11995284866360563
2024-06-05,0.07144500994128883
2024-06-13,0.0655567635752292
2024-06-20,-0.04745322264216909
2024-06-27,0.21529337993327194
2024-07-04,-0.19006590492938202
2024-07-11,-0.09056070646557583
2024-07-18,0.06821457611690251
2024-07-25,-0.13089461576703454
2024-08-01,-0.18956592863990834
2024-08-08,-0.19239781062649902
2024-08-15,0.2298578248543069
2024-08-22,-0.1631772028374871
2024-08-29,0.11261551217406612
2024-09-05,0.18350306298611202
2024-09-12,-0.035702374626692256
2024-09-23,-0.32066616943826154
2024-09-30,-0.00025626513018381776
2024-10-14,0.34406070037913256
2024-10-21,-0.3032133577824177
2024-10-28,-0.03351124789023062
2024-11-04,-0.1669341064614084
2024-11-11,-0.5431204939052852
2024-11-18,-0.24007653790694014
2024-11-25,-0.24264242835325764
2024-12-02,-0.09078136609154588
2024-12-09,-0.0996401593233716
2024-12-16,0.004783161898779975
2024-12-23,0.2042116769387728
2024-12-30,0.0646791518208615
2025-01-07,-0.23323464003884853
2025-01-14,0.11029891160136618
2025-01-21,-0.1393586051527921
2025-02-05,0.08658830043832101
2025-02-12,0.06974429596330821
2025-02-19,0.14863696951544553
2025-02-26,-0.18642099908774296
2025-03-05,-0.03957731621669374
2025-03-12,-0.17048606132155603
2025-03-19,0.1760144596442759
2025-03-26,-0.013161772706983996
2025-04-02,0.1777219492830152
2025-04-10,-0.05503007624519173
2025-04-17,-0.16591022958170257
2025-04-24,-0.08206303438233978
2025-05-06,-0.1297492064703089
2025-05-13,-0.09162987616331512
2025-05-20,0.20521620328176665
2025-05-27,0.03313609355147626
2025-06-04,-0.033945756698854745
2025-06-11,0.06518970291697324
2025-06-18,0.0038745493159629105
2025-06-25,-0.2935848741633262
2025-07-02,-0.06192919488470779
2025-07-09,-0.15538681537864102
2025-07-16,-0.09338000342239317
2025-07-23,-0.009128200071977899
2025-07-30,-0.17832356629100954
2025-08-06,-0.03455002762459198
2025-08-13,0.16384115907058916
2025-08-20,0.016858665299648315
2025-08-27,-0.022831884721279252
2025-09-03,0.14483624668535988
2025-09-10,-0.2074647027966647
2025-09-17,0.09727444796891582
2025-09-24,-0.03265900853103707
2025-10-09,-0.11457717690566094
2025-10-16,0.012649640431806523
2025-10-23,-0.2330266745222471
2025-10-30,-0.05526305404574793
2025-11-06,0.10290248203926892
2025-11-13,-0.1471661086121092
2025-11-20,-0.01753301471602983
2025-11-27,0.00639303415571791
2025-12-04,-0.007897762463801954
2025-12-11,-0.036452674240228716
2025-12-18,-0.26002178788257313
2025-12-25,0.1375435378588689
2026-01-05,0.3435757104387588
2026-01-12,-0.2774644321865779
2026-01-19,0.08607575824143146
2026-01-26,-0.08186537277831436
2026-02-02,-0.06037954149698799
2026-02-09,-0.18817801290167288
2026-02-24,0.2097747833100941
2026-03-03,-0.274403162552595
2026-03-10,0.0536464087018374
2026-03-17,0.17074785639942594
2026-03-24,-0.1081472430127131
2026-03-31,-0.10131927192011513
2026-04-08,0.05619686634947124
2026-04-15,0.2969527533624154
2026-04-22,-0.10580249915204686
2026-04-29,-0.16326321527695936
2026-05-11,0.16600822372980778
2026-05-18,0.17247268866265542
2026-05-25,-0.15566634502884225
2026-06-01,-0.08741050887013328
2026-06-08,-0.24352403320272986
2026-06-15,0.2340082517666325
2026-06-23,0.27573751108157724
2026-06-30,-0.24828095660945923
2026-07-07,0.24738726293753602
2026-07-14,0.39942599535311973
2026-07-21,0.2992306063854423
2026-07-28,-0.01746379669501019
2026-08-04,-0.21038400813631902
2026-08-11,0.39082414985886116
