date,open,close,high,low,volume
2025-08-12,11292.46,11351.63,11351.63,11255.48,709632720.0
2025-08-13,11371.08,11551.36,11558.59,11362.9,795541705.0
2025-08-14,11557.0,11451.43,11607.41,11417.93,867991462.0
2025-08-15,11419.28,11634.67,11647.39,11419.28,798946151.0
2025-08-18,11690.94,11835.57,11919.57,11642.59,1002271708.0
2025-08-19,11827.9,11821.63,11908.68,11774.92,943169649.0
2025-08-20,11749.99,11926.74,11926.74,11677.85,894032919.0
2025-08-21,11965.8,11919.76,12011.78,11865.46,915642356.0
2025-08-22,11902.04,12166.06,12167.28,11902.04,891655701.0
2025-08-25,12291.12,12441.07,12477.97,12246.56,1070803277.0
2025-08-26,12398.81,12473.17,12561.49,12361.49,968856013.0
2025-08-27,12483.19,12295.07,12665.36,12295.07,1143640219.0
2025-08-28,12254.27,12571.37,12571.37,12199.94,1060772709.0
2025-08-29,12568.63,12696.15,12791.18,12508.97,900391593.0
2025-09-01,12773.22,12828.95,12830.18,12663.34,906187103.0
2025-09-02,12817.03,12553.84,12857.16,12450.46,991083796.0
2025-09-03,12599.96,12472.0,12669.8,12393.09,856848815.0
2025-09-04,12526.3,12118.7,12580.09,11967.57,899356047.0
2025-09-05,12140.76,12590.56,12597.89,12085.54,816494226.0
2025-09-08,12631.98,12666.84,12689.17,12511.42,822135722.0
2025-09-09,12598.29,12510.6,12653.87,12434.84,758347025.0
2025-09-10,12511.08,12557.68,12621.19,12415.19,716827859.0
2025-09-11,12570.87,12979.89,12979.89,12516.35,835692601.0
2025-09-12,12941.26,12924.13,13048.52,12905.47,868290492.0
2025-09-15,12971.43,13005.77,13098.78,12943.4,798311125.0
2025-09-16,13017.58,13063.97,13071.22,12863.82,889464182.0
2025-09-17,13062.64,13215.46,13226.2,13004.38,853571717.0
2025-09-18,13161.15,13075.66,13328.1,12915.97,1073527791.0
2025-09-19,13074.91,13070.86,13182.6,13016.06,819563965.0
2025-09-22,13119.83,13157.97,13157.97,13006.36,722197293.0
2025-09-23,13246.93,13119.82,13267.9,12875.33,860542094.0
2025-09-24,13037.08,13356.14,13356.14,13009.64,727766643.0
