date,open,close,high,low,volume
2025-07-23,2308.11,2310.67,2333.31,2304.63,234159582.0
2025-07-24,2319.25,2345.37,2345.37,2318.42,233231978.0
2025-07-25,2348.28,2340.06,2350.06,2332.02,225715186.0
2025-07-28,2346.38,2362.6,2366.51,2334.16,216864238.0
2025-07-29,2362.77,2406.59,2406.59,2355.38,230716099.0
2025-07-30,2395.86,2367.68,2395.89,2349.18,250304909.0
2025-07-31,2382.97,2328.31,2394.22,2321.72,252753645.0
2025-08-01,2323.92,2322.63,2348.02,2304.39,228168384.0
2025-08-04,2307.37,2334.32,2334.43,2304.48,211838848.0
2025-08-05,2349.44,2343.38,2351.0,2323.74,225177287.0
2025-08-06,2335.95,2358.95,2359.82,2335.95,254893313.0
2025-08-07,2359.42,2342.86,2372.68,2322.81,257978554.0
2025-08-08,2338.25,2333.96,2353.99,2330.01,243495473.0
2025-08-11,2336.93,2379.82,2384.86,2336.93,244909805.0
2025-08-12,2381.16,2409.4,2409.4,2368.81,244883792.0
2025-08-13,2417.47,2496.5,2497.86,2414.48,272434252.0
2025-08-14,2496.63,2469.66,2513.37,2463.86,293131579.0
2025-08-15,2464.67,2534.22,2541.89,2464.67,280039651.0
2025-08-18,2549.55,2606.2,2633.86,2529.25,361326575.0
2025-08-19,2596.58,2601.74,2634.6,2586.95,324363016.0
2025-08-20,2572.01,2607.65,2608.0,2547.44,283145029.0
2025-08-21,2614.91,2595.47,2626.37,2582.05,292433377.0
2025-08-22,2587.53,2682.55,2683.9,2587.53,293811031.0
2025-08-25,2720.28,2762.99,2782.01,2700.28,352036541.0
2025-08-26,2747.11,2742.13,2773.24,2726.72,307531115.0
2025-08-27,2747.5,2723.2,2822.27,2723.2,363608516.0
2025-08-28,2707.34,2827.17,2827.17,2707.34,341026597.0
2025-08-29,2828.01,2890.13,2933.99,2809.32,284075157.0
2025-09-01,2914.64,2956.37,2958.14,2886.73,276014321.0
2025-09-02,2951.03,2872.22,2979.73,2839.92,300447509.0
2025-09-03,2882.84,2899.37,2926.78,2859.51,244128872.0
2025-09-04,2933.68,2776.25,2956.41,2741.08,256229516.0
2025-09-05,2789.91,2958.18,2962.47,2775.17,241521965.0
2025-09-08,2964.43,2933.25,2964.43,2883.26,246417816.0
2025-09-09,2901.29,2867.97,2924.58,2843.67,216032269.0
2025-09-10,2890.05,2904.27,2926.16,2860.26,201444180.0
2025-09-11,2917.77,3053.75,3053.75,2899.83,247034712.0
2025-09-12,3024.1,3020.42,3056.53,3009.9,244051798.0
2025-09-15,3052.06,3066.18,3106.88,3044.69,224871259.0
2025-09-16,3072.3,3087.04,3089.78,3020.63,242587260.0
2025-09-17,3085.71,3147.35,3152.31,3064.77,244207711.0
2025-09-18,3119.77,3095.85,3168.68,3051.3,310707378.0
2025-09-19,3098.28,3091.0,3128.38,3072.76,226063739.0
2025-09-22,3093.97,3107.89,3107.89,3053.35,199289291.0
2025-09-23,3139.5,3114.55,3157.02,3041.46,249119042.0
2025-09-24,3089.9,3185.57,3185.84,3085.7,221457643.0
2025-09-25,3167.75,3235.76,3266.0,3161.08,226942858.0
2025-09-26,3222.19,3151.53,3251.88,3150.84,209243820.0
2025-09-29,3165.07,3238.01,3259.42,3164.8,200825881.0
2025-09-30,3239.33,3238.16,3279.02,3218.69,196651530.0
2025-10-09,3251.04,3261.82,3322.44,3243.71,230359686.0
2025-10-10,3230.46,3113.26,3235.86,3097.63,219702850.0
2025-10-13,2975.03,3078.76,3096.4,2975.03,210881631.0
2025-10-14,3121.0,2955.98,3124.83,2943.58,216718242.0
2025-10-15,2964.52,3025.87,3030.59,2927.51,179838526.0
2025-10-16,3008.37,3037.44,3068.84,3001.1,173471667.0
2025-10-17,3026.4,2935.37,3042.29,2932.68,178268865.0
2025-10-20,3007.21,2993.45,3042.2,2970.19,155937611.0
2025-10-21,3017.77,3083.72,3101.93,2994.76,172028506.0
2025-10-22,3061.27,3059.32,3089.76,3044.04,158313410.0
2025-10-23,3050.74,3062.16,3066.46,3003.34,162399491.0
2025-10-24,3087.63,3171.57,3171.57,3082.06,183073810.0
2025-10-27,3227.18,3234.45,3241.95,3179.62,207256404.0
2025-10-28,3205.44,3229.58,3282.33,3205.05,201432398.0
2025-10-29,3263.98,3324.27,3324.27,3258.69,207178367.0
2025-10-30,3313.79,3263.02,3331.86,3259.21,217610201.0
2025-10-31,3260.26,3187.53,3281.66,3187.53,213475247.0
2025-11-03,3179.3,3196.87,3199.4,3120.85,208981991.0
2025-11-04,3190.4,3134.09,3207.1,3111.02,191439663.0
2025-11-05,3068.95,3166.23,3179.93,3068.95,200008334.0
2025-11-06,3185.13,3224.62,3236.68,3177.6,195826587.0
2025-11-07,3201.26,3208.21,3240.35,3178.8,199442356.0
2025-11-10,3221.93,3178.83,3236.61,3138.3,205337561.0
2025-11-11,3197.12,3134.32,3209.89,3130.58,203102230.0
2025-11-12,3122.58,3122.03,3137.58,3078.64,199842484.0
2025-11-13,3119.09,3201.75,3209.7,3107.62,206383934.0
2025-11-14,3145.92,3111.51,3167.11,3111.51,209983125.0
2025-11-17,3097.34,3105.2,3120.73,3082.23,213074768.0
2025-11-18,3089.38,3069.22,3115.31,3052.64,224288955.0
2025-11-19,3065.17,3076.85,3113.22,3061.96,209978109.0
