date,open,close,high,low,volume
2026-01-27,8325.43,8382.15,8406.1,8186.24,365657328.0
2026-01-28,8392.75,8399.79,8432.62,8334.68,349658293.0
2026-01-29,8380.61,8332.21,8463.12,8308.82,401987982.0
2026-01-30,8255.33,8254.86,8313.23,8083.97,364916451.0
2026-02-02,8166.74,7975.43,8221.58,7974.6,308321467.0
2026-02-03,8058.76,8209.1,8210.05,8023.24,299218458.0
2026-02-04,8184.2,8207.12,8216.2,8101.2,316461150.0
2026-02-05,8121.51,8068.08,8154.56,8027.62,275816823.0
2026-02-06,7980.47,8051.57,8152.32,7950.01,281083563.0
2026-02-09,8177.29,8233.78,8235.15,8149.65,282848169.0
2026-02-10,8246.22,8250.3,8274.14,8199.51,291916250.0
2026-02-11,8239.17,8239.51,8304.13,8236.96,273234312.0
2026-02-12,8252.19,8314.83,8337.37,8227.6,277596736.0
2026-02-13,8272.88,8204.83,8323.72,8200.15,261146312.0
2026-02-24,8319.69,8299.77,8356.91,8236.71,279479620.0
2026-02-25,8320.61,8426.33,8449.76,8310.33,333447346.0
2026-02-26,8447.78,8490.62,8496.75,8398.07,333147608.0
2026-02-27,8434.1,8560.84,8561.3,8433.72,313899563.0
2026-03-02,8464.27,8476.97,8535.81,8393.93,378906281.0
2026-03-03,8495.95,8142.45,8510.85,8128.3,390189579.0
2026-03-04,8039.59,8094.52,8228.9,8039.59,320689561.0
2026-03-05,8235.37,8171.12,8243.83,8121.38,315360181.0
2026-03-06,8120.49,8248.86,8273.68,8115.48,294633269.0
2026-03-09,8131.74,8203.87,8230.66,7983.57,356307887.0
2026-03-10,8272.94,8350.09,8351.67,8271.49,311685273.0
2026-03-11,8356.09,8363.53,8394.12,8334.33,321737332.0
2026-03-12,8357.35,8335.91,8388.63,8267.39,328212747.0
2026-03-13,8297.91,8214.29,8350.92,8196.37,333123020.0
2026-03-16,8212.27,8211.35,8226.03,8089.49,311532458.0
2026-03-17,8219.5,8019.86,8223.99,8019.08,299723380.0
2026-03-18,8050.71,8096.59,8105.81,7970.19,270893554.0
2026-03-19,7988.87,7909.23,8008.39,7874.26,284591099.0
2026-03-20,7943.41,7783.43,7996.16,7781.58,299022963.0
2026-03-23,7632.97,7409.11,7712.04,7357.7,349256210.0
2026-03-24,7538.7,7600.86,7601.88,7361.79,293855085.0
2026-03-25,7654.78,7751.18,7781.2,7654.78,303668817.0
2026-03-26,7733.7,7639.38,7775.89,7614.89,273455133.0
2026-03-27,7526.59,7746.31,7784.55,7526.59,258895274.0
2026-03-30,7664.64,7767.93,7774.85,7618.96,261174129.0
2026-03-31,7741.96,7619.85,7789.24,7618.19,255255790.0
2026-04-01,7767.88,7764.15,7786.76,7692.01,255975644.0
2026-04-02,7733.75,7623.42,7764.03,7581.39,246841161.0
2026-04-03,7658.82,7536.6,7664.76,7521.94,223680349.0
2026-04-07,7556.28,7606.02,7640.51,7554.41,210974357.0
2026-04-08,7765.55,7955.77,7955.77,7765.2,297885172.0
2026-04-09,7881.8,7921.45,7959.07,7872.47,260650171.0
2026-04-10,7981.62,7998.23,8059.76,7981.62,262415285.0
2026-04-13,7947.22,8025.57,8040.03,7947.22,249849773.0
2026-04-14,8088.05,8144.76,8144.76,8059.38,266305825.0
2026-04-15,8186.07,8106.16,8193.3,8083.27,273841846.0
2026-04-16,8120.36,8232.98,8239.01,8100.49,279584433.0
2026-04-17,8225.73,8307.44,8333.22,8223.71,285103443.0
2026-04-20,8308.06,8357.81,8374.81,8308.06,292029604.0
2026-04-21,8331.59,8351.16,8358.12,8270.16,278996210.0
2026-04-22,8317.28,8481.24,8482.15,8317.28,281705539.0
2026-04-23,8489.0,8362.74,8500.44,8302.85,319791492.0
2026-04-24,8318.6,8304.14,8360.79,8254.43,293748118.0
2026-04-27,8292.81,8338.73,8366.31,8249.94,277060124.0
2026-04-28,8307.69,8226.69,8316.27,8187.24,284970446.0
2026-04-29,8163.35,8343.07,8361.49,8163.35,289099456.0
2026-04-30,8345.25,8381.95,8402.36,8324.29,299115110.0
2026-05-06,8462.02,8574.56,8610.88,8462.02,330853371.0
2026-05-07,8602.15,8714.51,8716.86,8573.3,332477190.0
2026-05-08,8655.13,8741.15,8760.19,8651.06,321781545.0
2026-05-11,8807.91,8866.78,8888.87,8760.71,344807972.0
2026-05-12,8880.41,8821.89,8881.9,8749.72,320849278.0
2026-05-13,8764.02,8955.45,8958.46,8764.02,319152706.0
2026-05-14,8989.49,8778.71,8991.85,8778.71,356344177.0
2026-05-15,8786.38,8682.65,8846.52,8616.06,355707317.0
2026-05-18,8645.76,8720.21,8766.31,8610.74,300420672.0
2026-05-19,8691.38,8808.64,8812.03,8602.05,299219845.0
2026-05-20,8769.1,8808.91,8823.68,8697.4,306719188.0
2026-05-21,8852.43,8510.5,8896.6,8500.92,350037951.0
2026-05-22,8578.9,8692.67,8719.39,8521.7,286812407.0
2026-05-25,8756.46,8799.31,8802.95,8670.72,302896006.0
2026-05-26,8755.91,8687.25,8756.46,8560.8,314373551.0
2026-05-27,8679.54,8546.51,8737.05,8495.72,313112354.0
2026-05-28,8527.91,8637.74,8659.61,8459.95,300747650.0
2026-05-29,8673.8,8408.74,8680.27,8357.8,332780217.0
2026-06-01,8393.52,8345.13,8504.98,8339.35,305706423.0
