date,open,close,high,low,volume
2025-11-10,7357.34,7343.8,7384.79,7289.77,204501330.0
2025-11-11,7364.93,7291.61,7379.81,7281.97,191660313.0
2025-11-12,7264.79,7243.25,7305.86,7187.87,185507010.0
2025-11-13,7243.64,7355.29,7366.41,7243.64,199890230.0
2025-11-14,7283.7,7235.46,7329.6,7235.46,205864910.0
2025-11-17,7248.92,7235.35,7262.33,7202.59,203050602.0
2025-11-18,7215.03,7151.02,7230.54,7118.41,202214121.0
2025-11-19,7141.26,7122.75,7178.15,7086.12,162786602.0
2025-11-20,7174.1,7061.95,7180.73,7056.9,159618746.0
2025-11-21,6955.75,6817.41,6986.78,6817.41,208933384.0
2025-11-24,6856.75,6868.97,6905.92,6797.5,166363913.0
2025-11-25,6915.12,6954.6,7018.47,6912.32,162712530.0
2025-11-26,6946.08,6965.05,7024.88,6936.88,148943526.0
2025-11-27,6970.73,6951.28,7045.84,6943.44,137841103.0
2025-11-28,6947.24,7031.55,7031.71,6941.48,140211184.0
2025-12-01,7053.85,7101.83,7101.83,7040.8,178973432.0
2025-12-02,7084.8,7040.3,7085.3,7022.61,149518197.0
2025-12-03,7044.86,6996.36,7064.16,6975.09,157838867.0
2025-12-04,7001.64,7012.81,7039.72,6958.63,141038338.0
2025-12-05,7008.65,7097.84,7104.02,6965.81,168738274.0
2025-12-08,7119.05,7172.37,7193.72,7114.32,192611750.0
2025-12-09,7150.97,7121.33,7185.11,7103.83,166901066.0
2025-12-10,7111.57,7155.99,7171.97,7070.48,153967827.0
2025-12-11,7171.21,7082.89,7179.42,7082.89,181848554.0
2025-12-12,7088.1,7169.79,7187.1,7063.84,198402473.0
2025-12-15,7121.38,7113.96,7177.15,7110.68,172174064.0
2025-12-16,7101.67,7001.32,7102.77,6962.65,172065874.0
2025-12-17,7002.51,7137.83,7160.78,6988.87,174413136.0
2025-12-18,7096.98,7100.84,7172.96,7094.54,154896123.0
2025-12-19,7124.4,7169.55,7197.07,7117.16,178843146.0
2025-12-22,7205.49,7255.66,7277.39,7205.49,178242881.0
2025-12-23,7257.91,7256.79,7297.7,7228.72,173476002.0
2025-12-24,7257.62,7352.04,7362.57,7247.41,168837713.0
2025-12-25,7341.92,7410.71,7426.14,7334.34,168414201.0
2025-12-26,7422.6,7458.84,7484.92,7397.43,199276884.0
2025-12-29,7467.5,7430.61,7491.69,7411.45,198844338.0
2025-12-30,7390.14,7458.94,7495.06,7389.87,196203615.0
2025-12-31,7473.75,7465.57,7488.07,7435.07,194427743.0
2026-01-05,7523.88,7651.2,7651.24,7523.25,251853863.0
2026-01-06,7663.94,7814.14,7814.65,7663.66,313125102.0
2026-01-07,7838.91,7875.08,7909.66,7828.39,293903440.0
2026-01-08,7853.21,7894.54,7938.59,7849.07,293561735.0
2026-01-09,7907.85,8056.69,8064.76,7907.85,314624674.0
2026-01-12,8141.63,8249.13,8261.35,8103.24,335236286.0
2026-01-13,8270.42,8143.28,8270.42,8106.61,364131033.0
2026-01-14,8165.35,8227.7,8368.22,8123.4,422766002.0
2026-01-15,8170.35,8223.27,8249.03,8148.79,313595830.0
2026-01-16,8241.69,8232.67,8292.74,8204.53,281979042.0
2026-01-19,8199.5,8287.95,8318.37,8195.09,261497382.0
2026-01-20,8307.64,8247.8,8342.87,8142.14,289864460.0
2026-01-21,8196.56,8340.11,8351.45,8196.56,243304381.0
2026-01-22,8355.68,8387.59,8396.13,8337.2,268805243.0
2026-01-23,8422.36,8590.17,8590.17,8417.75,319690069.0
2026-01-26,8624.89,8506.69,8671.35,8453.48,349285597.0
2026-01-27,8464.65,8548.93,8581.1,8368.18,302852606.0
2026-01-28,8565.34,8601.16,8633.15,8526.53,311774257.0
2026-01-29,8584.68,8517.84,8658.94,8503.09,354198387.0
2026-01-30,8439.65,8370.52,8496.34,8194.58,328947170.0
2026-02-02,8279.72,8037.05,8324.43,8032.35,299646022.0
2026-02-03,8135.87,8286.7,8286.7,8075.37,272227136.0
2026-02-04,8270.84,8299.06,8309.86,8179.35,268860277.0
2026-02-05,8203.06,8146.11,8224.78,8081.43,231840515.0
2026-02-06,8054.22,8146.41,8247.3,8014.66,218642144.0
2026-02-09,8280.11,8311.28,8313.47,8229.0,211667566.0
2026-02-10,8318.53,8306.44,8331.99,8258.15,195806220.0
2026-02-11,8295.33,8325.81,8373.5,8295.12,204019703.0
2026-02-12,8342.37,8423.57,8437.42,8341.77,212138318.0
2026-02-13,8366.33,8299.58,8419.76,8290.84,202785725.0
2026-02-24,8403.31,8392.91,8444.13,8328.57,224629278.0
2026-02-25,8412.08,8527.56,8551.53,8401.6,277893389.0
2026-02-26,8542.83,8557.22,8582.76,8490.92,254111765.0
2026-02-27,8499.8,8658.45,8658.45,8499.8,280361167.0
2026-03-02,8585.85,8658.33,8683.98,8551.46,339032296.0
2026-03-03,8651.06,8281.61,8654.57,8267.11,346153906.0
2026-03-04,8167.98,8248.95,8377.17,8167.98,272107714.0
2026-03-05,8383.55,8309.17,8391.04,8251.11,256343454.0
2026-03-06,8273.18,8360.33,8394.33,8258.64,234514960.0
2026-03-09,8234.19,8279.48,8305.92,8066.14,286518510.0
2026-03-10,8341.14,8410.3,8412.93,8330.93,239941358.0
2026-03-11,8419.31,8403.33,8439.62,8379.03,264487389.0
2026-03-12,8396.72,8359.47,8433.04,8290.59,282436504.0
2026-03-13,8317.78,8239.8,8371.72,8217.97,288130990.0
2026-03-16,8227.69,8185.15,8233.66,8060.78,256205982.0
2026-03-17,8199.99,8016.03,8207.46,8016.0,230132800.0
2026-03-18,8044.92,8096.43,8105.96,7958.45,206493923.0
2026-03-19,7975.85,7877.09,8000.43,7844.15,219744866.0
2026-03-20,7913.49,7760.04,7941.59,7757.83,219448788.0
2026-03-23,7623.24,7440.75,7708.43,7399.04,271561024.0
2026-03-24,7555.08,7597.37,7597.37,7379.86,228966418.0
2026-03-25,7660.4,7767.67,7806.91,7660.4,240711554.0
2026-03-26,7757.02,7642.13,7777.29,7620.78,206216126.0
2026-03-27,7539.2,7737.61,7785.38,7539.2,188205066.0
2026-03-30,7655.15,7753.72,7766.11,7610.55,197838569.0
2026-03-31,7740.58,7617.33,7788.89,7617.33,199086035.0
2026-04-01,7764.34,7750.09,7778.99,7689.59,175960670.0
2026-04-02,7726.45,7605.29,7740.1,7562.21,172084873.0
2026-04-03,7636.66,7534.94,7640.84,7518.35,151637356.0
2026-04-07,7562.14,7571.11,7630.14,7529.4,146961357.0
2026-04-08,7741.63,7945.15,7945.15,7741.63,231936612.0
2026-04-09,7865.21,7898.63,7947.68,7845.96,190555650.0
2026-04-10,7958.81,7969.36,8070.65,7953.5,203404351.0
2026-04-13,7917.92,7967.7,7990.98,7917.92,194948695.0
2026-04-14,8039.07,8088.57,8088.57,8002.65,214295672.0
2026-04-15,8144.81,8044.08,8150.62,8020.87,203656066.0
2026-04-16,8068.15,8180.08,8189.18,8056.78,188455683.0
2026-04-17,8155.4,8214.19,8230.11,8149.94,191578840.0
2026-04-20,8223.58,8290.02,8310.94,8214.26,213764020.0
2026-04-21,8263.38,8270.33,8281.32,8189.76,201836317.0
2026-04-22,8226.85,8376.18,8377.34,8226.85,213337236.0
2026-04-23,8387.76,8295.21,8401.5,8220.95,249486989.0
2026-04-24,8244.78,8247.88,8299.88,8165.8,222311893.0
2026-04-27,8236.43,8299.05,8326.15,8219.94,224595802.0
2026-04-28,8274.63,8203.96,8275.33,8173.44,220109130.0
2026-04-29,8157.35,8342.42,8356.72,8157.35,230872017.0
2026-04-30,8331.44,8349.51,8375.19,8300.5,247554652.0
2026-05-06,8441.34,8588.44,8621.35,8441.34,274647452.0
2026-05-07,8637.84,8696.8,8700.34,8598.71,270994179.0
2026-05-08,8638.84,8694.17,8706.33,8616.22,271143535.0
2026-05-11,8771.18,8839.74,8863.77,8716.45,288330196.0
2026-05-12,8856.18,8785.98,8856.18,8736.42,269870968.0
2026-05-13,8730.91,8918.24,8925.88,8730.91,254096888.0
2026-05-14,8952.95,8670.16,8956.66,8670.16,289502566.0
2026-05-15,8676.62,8536.34,8717.09,8473.04,270961762.0
2026-05-18,8493.02,8554.24,8606.41,8472.42,231093417.0
2026-05-19,8524.15,8627.95,8633.06,8416.52,243868820.0
2026-05-20,8581.39,8656.31,8681.72,8552.43,230418697.0
2026-05-21,8703.17,8419.84,8790.38,8406.29,279489158.0
2026-05-22,8473.61,8576.94,8591.15,8414.94,221610391.0
2026-05-25,8631.21,8703.89,8705.2,8543.89,235052890.0
2026-05-26,8665.44,8658.62,8673.21,8529.67,247107844.0
2026-05-27,8659.22,8530.98,8722.58,8491.32,259116734.0
2026-05-28,8503.67,8563.22,8596.45,8424.45,242240006.0
2026-05-29,8589.82,8359.56,8597.98,8296.24,281190616.0
2026-06-01,8358.49,8274.21,8442.53,8259.6,258175027.0
