date,open,close,high,low,volume
2026-04-09,2888.4,2884.76,2891.87,2877.55,38673621.0
2026-04-10,2900.5,2899.58,2915.7,2894.68,42529531.0
2026-04-13,2888.42,2899.47,2902.71,2884.66,40492045.0
2026-04-14,2918.51,2924.18,2924.22,2899.86,41834366.0
2026-04-15,2939.52,2934.22,2953.07,2931.63,47270766.0
2026-04-16,2937.76,2939.76,2948.12,2930.77,41117930.0
2026-04-17,2920.85,2910.87,2924.13,2906.95,41874842.0
2026-04-20,2911.86,2933.65,2935.29,2911.74,47728324.0
2026-04-21,2931.61,2932.07,2937.42,2920.28,46327358.0
2026-04-22,2927.86,2930.58,2935.11,2922.33,45443426.0
2026-04-23,2938.17,2927.93,2941.2,2912.56,53650898.0
2026-04-24,2925.9,2945.04,2948.41,2914.26,42443653.0
2026-04-27,2944.03,2939.05,2955.45,2934.67,43975110.0
2026-04-28,2938.06,2950.42,2963.36,2937.55,49049059.0
2026-04-29,2937.81,2967.5,2968.96,2937.29,61159880.0
2026-04-30,2972.05,2985.5,2989.05,2971.29,62185756.0
2026-05-06,3010.32,3026.44,3037.26,3001.98,67902951.0
2026-05-07,3034.98,3029.19,3040.4,3020.9,58400076.0
2026-05-08,3014.47,3003.58,3015.41,2990.01,50496714.0
2026-05-11,3021.74,3041.63,3047.9,3009.54,69411115.0
2026-05-12,3045.22,3043.56,3058.38,3036.17,66094509.0
2026-05-13,3029.12,3047.25,3049.17,3018.85,64397463.0
2026-05-14,3056.85,2996.57,3059.79,2995.82,63245575.0
2026-05-15,2992.26,2957.6,3001.63,2945.65,63890671.0
2026-05-18,2947.25,2934.96,2954.63,2921.18,59652492.0
2026-05-19,2929.07,2954.06,2955.07,2918.97,58276856.0
2026-05-20,2940.26,2953.75,2964.78,2937.57,57517820.0
2026-05-21,2972.53,2920.93,2998.9,2920.41,63684730.0
2026-05-22,2937.12,2923.52,2939.6,2908.09,52383259.0
2026-05-25,2932.24,2968.7,2969.76,2929.38,48439446.0
2026-05-26,2954.49,2973.39,2976.95,2945.55,55109956.0
2026-05-27,2969.8,2934.71,2975.97,2921.82,56055809.0
2026-05-28,2923.21,2914.19,2928.18,2893.57,51956901.0
2026-05-29,2919.64,2921.08,2938.49,2910.57,68498404.0
2026-06-01,2918.12,2893.72,2922.82,2887.76,59735341.0
