date,open,close,high,low,volume
2025-11-20,4619.54,4564.95,4620.65,4560.18,194562593.0
2025-11-21,4513.39,4453.61,4527.04,4453.18,222851013.0
2025-11-24,4473.16,4448.05,4478.81,4421.81,185833729.0
2025-11-25,4475.84,4490.4,4510.77,4467.35,169571929.0
2025-11-26,4490.2,4517.63,4538.14,4485.7,156200368.0
2025-11-27,4520.01,4515.4,4559.22,4509.86,150311772.0
2025-11-28,4511.5,4526.66,4531.72,4492.43,142902096.0
2025-12-01,4539.19,4576.49,4576.97,4531.29,200382317.0
2025-12-02,4571.91,4554.33,4575.49,4539.43,148493132.0
2025-12-03,4554.59,4531.05,4569.82,4523.5,169762790.0
2025-12-04,4533.6,4546.57,4557.42,4514.19,147198110.0
2025-12-05,4547.91,4584.54,4593.83,4535.02,196799968.0
2025-12-08,4593.14,4621.75,4640.63,4592.74,199620990.0
2025-12-09,4611.38,4598.22,4628.7,4584.25,184160344.0
2025-12-10,4586.25,4591.83,4598.54,4549.08,169111106.0
2025-12-11,4597.19,4552.18,4610.28,4547.14,168419405.0
2025-12-12,4558.74,4580.95,4583.68,4530.78,212826520.0
2025-12-15,4550.0,4552.06,4595.05,4548.44,167589967.0
2025-12-16,4542.42,4497.55,4553.08,4484.27,165165201.0
2025-12-17,4499.77,4579.88,4594.66,4498.93,178424830.0
2025-12-18,4553.98,4552.79,4571.97,4544.14,151681328.0
2025-12-19,4561.37,4568.18,4591.09,4546.85,154876220.0
2025-12-22,4587.67,4611.62,4615.87,4587.67,165252856.0
2025-12-23,4616.03,4620.73,4644.53,4607.8,169256412.0
2025-12-24,4623.68,4634.06,4639.43,4602.14,153711241.0
2025-12-25,4629.32,4642.54,4651.15,4621.92,139434186.0
2025-12-26,4639.79,4657.24,4676.13,4635.11,175396565.0
2025-12-29,4658.27,4639.37,4672.04,4629.06,200397133.0
2025-12-30,4617.32,4651.28,4664.33,4616.63,180374974.0
2025-12-31,4656.48,4629.94,4667.05,4622.1,170760224.0
2026-01-05,4661.62,4717.75,4721.64,4661.62,234144839.0
2026-01-06,4719.21,4790.69,4790.69,4718.01,296970686.0
2026-01-07,4796.93,4776.67,4802.6,4751.07,259095564.0
2026-01-08,4761.01,4737.65,4765.49,4717.01,238804957.0
2026-01-09,4725.96,4758.92,4771.43,4719.13,254688038.0
2026-01-12,4769.65,4789.92,4795.93,4737.57,294833165.0
2026-01-13,4798.05,4761.03,4836.95,4745.52,301449497.0
2026-01-14,4767.7,4741.93,4818.1,4720.25,364951023.0
2026-01-15,4721.8,4751.43,4769.55,4720.94,254003636.0
2026-01-16,4778.43,4731.87,4792.55,4715.36,325278929.0
2026-01-19,4720.19,4734.46,4761.63,4715.09,267612492.0
2026-01-20,4736.91,4718.88,4748.23,4684.97,282719579.0
2026-01-21,4714.55,4723.07,4758.28,4714.24,266353332.0
2026-01-22,4741.75,4723.71,4757.76,4700.45,274199932.0
2026-01-23,4729.59,4702.5,4734.79,4684.62,314635445.0
2026-01-26,4715.38,4706.96,4754.18,4693.16,363004481.0
2026-01-27,4705.17,4705.69,4736.99,4675.64,301475697.0
2026-01-28,4725.6,4717.99,4739.63,4697.91,382255602.0
2026-01-29,4733.09,4753.87,4770.96,4696.05,415513055.0
2026-01-30,4723.08,4706.34,4738.87,4645.47,319786531.0
2026-02-02,4674.28,4605.98,4716.61,4601.76,304773500.0
2026-02-03,4648.36,4660.11,4662.13,4578.21,265549405.0
2026-02-04,4647.97,4698.68,4701.48,4641.84,264881032.0
2026-02-05,4664.75,4670.42,4687.02,4639.43,237856351.0
2026-02-06,4622.97,4643.6,4678.26,4606.64,202716477.0
2026-02-09,4693.67,4719.06,4719.96,4679.9,207251938.0
2026-02-10,4718.26,4724.3,4732.09,4713.87,187000958.0
2026-02-11,4715.67,4713.82,4723.7,4703.69,173391681.0
2026-02-12,4720.01,4719.58,4726.04,4707.74,197841439.0
2026-02-13,4693.41,4660.41,4703.63,4658.4,189167756.0
2026-02-24,4727.3,4707.54,4727.37,4698.35,218488890.0
2026-02-25,4713.58,4735.89,4766.56,4713.34,284268354.0
2026-02-26,4741.39,4726.87,4742.15,4706.69,234847644.0
2026-02-27,4698.3,4710.65,4721.01,4692.89,261420865.0
2026-03-02,4681.01,4728.67,4735.41,4667.28,349260752.0
2026-03-03,4737.32,4655.9,4744.6,4651.4,370624272.0
2026-03-04,4609.19,4602.62,4639.42,4575.82,303035666.0
2026-03-05,4651.94,4647.69,4671.53,4630.3,259317825.0
2026-03-06,4621.49,4660.44,4671.71,4612.79,238527926.0
2026-03-09,4600.25,4615.46,4625.98,4548.97,322787617.0
2026-03-10,4648.79,4674.76,4677.6,4648.79,263903748.0
2026-03-11,4681.03,4704.5,4711.87,4674.71,270175443.0
2026-03-12,4700.72,4687.56,4704.38,4654.31,302986816.0
2026-03-13,4669.06,4669.14,4707.42,4659.5,310772009.0
2026-03-16,4669.22,4671.56,4673.69,4621.81,296215070.0
2026-03-17,4685.57,4637.44,4720.86,4637.37,263021913.0
2026-03-18,4648.75,4658.33,4662.29,4604.52,234690705.0
