date,code,action,shares,price,cost,pnl
2026-05-15 00:00:00,002311,SELL,300,47.6,18.55,0.0237
2026-05-15 00:00:00,601857,SELL,1500,11.51,22.42,0.0351
2026-05-15 00:00:00,601607,SELL,600,16.73,13.04,-0.0199
2026-05-15 00:00:00,601898,SELL,1000,16.81,21.83,0.009
2026-05-15 00:00:00,302132,SELL,200,68.2,17.71,-0.0254
2026-05-15 00:00:00,300759,SELL,400,26.59,13.81,-0.0228
2026-05-15 00:00:00,600160,BUY,400,35.91,4.31,
2026-05-15 00:00:00,000975,BUY,500,25.09,3.77,
2026-05-15 00:00:00,601319,BUY,2100,6.96,4.39,
2026-05-15 00:00:00,600372,BUY,1100,12.41,4.1,
2026-05-15 00:00:00,601111,BUY,2100,6.74,4.25,
2026-05-15 00:00:00,600115,BUY,3500,4.13,4.34,
2026-05-15 00:00:00,601012,BUY,900,15.6,4.22,
2026-05-15 00:00:00,600489,BUY,600,24.36,4.39,
2026-05-15 00:00:00,002459,BUY,1400,10.37,4.36,
2026-05-15 00:00:00,601318,BUY,200,55.5,3.33,
2026-05-15 00:00:00,000166,BUY,3200,4.54,4.36,
2026-05-15 00:00:00,600547,BUY,400,31.9,3.83,
2026-05-22 00:00:00,600160,SELL,400,35.84,18.62,-0.0019
2026-05-22 00:00:00,000975,SELL,500,23.89,15.51,-0.0478
2026-05-22 00:00:00,601319,SELL,2100,6.95,18.95,-0.0014
2026-05-22 00:00:00,600372,SELL,1100,11.79,16.84,-0.05
2026-05-22 00:00:00,601111,SELL,2100,6.68,18.22,-0.0089
2026-05-22 00:00:00,600115,SELL,3500,4.14,18.82,0.0024
2026-05-22 00:00:00,601012,SELL,900,15.04,17.58,-0.0359
2026-05-22 00:00:00,600489,SELL,600,23.29,18.15,-0.0439
2026-05-22 00:00:00,002459,SELL,1400,9.83,17.87,-0.0521
2026-05-22 00:00:00,601318,SELL,200,53.68,13.94,-0.0328
2026-05-22 00:00:00,000166,SELL,3200,4.42,18.37,-0.0264
2026-05-22 00:00:00,600547,SELL,400,30.05,15.61,-0.058
2026-05-22 00:00:00,300347,BUY,300,42.32,3.81,
2026-05-22 00:00:00,300498,BUY,1000,13.78,4.14,
2026-05-22 00:00:00,601788,BUY,1000,14.32,4.3,
2026-05-22 00:00:00,601236,BUY,2000,7.0,4.2,
2026-05-22 00:00:00,600887,BUY,500,26.2,3.93,
2026-05-22 00:00:00,300979,BUY,400,35.23,4.23,
2026-05-22 00:00:00,300122,BUY,1000,14.06,4.22,
2026-05-22 00:00:00,000768,BUY,600,21.75,3.92,
2026-05-22 00:00:00,003816,BUY,3200,4.47,4.3,
2026-05-22 00:00:00,601898,BUY,900,15.58,4.21,
2026-05-22 00:00:00,601728,BUY,2300,6.15,4.25,
2026-05-22 00:00:00,601618,BUY,5100,2.78,4.26,
2026-05-29 00:00:00,300347,SELL,300,40.1,15.62,-0.0525
2026-05-29 00:00:00,300498,SELL,1000,13.53,17.57,-0.0181
2026-05-29 00:00:00,601788,SELL,1000,14.28,18.55,-0.0028
2026-05-29 00:00:00,601236,SELL,2000,6.88,17.87,-0.0171
2026-05-29 00:00:00,600887,SELL,500,26.96,17.51,0.029
2026-05-29 00:00:00,300979,SELL,400,34.18,17.76,-0.0298
2026-05-29 00:00:00,300122,SELL,1000,13.83,17.96,-0.0164
2026-05-29 00:00:00,000768,SELL,600,21.85,17.03,0.0046
2026-05-29 00:00:00,003816,SELL,3200,4.59,19.08,0.0268
2026-05-29 00:00:00,601898,SELL,900,15.56,18.19,-0.0013
2026-05-29 00:00:00,601728,SELL,2300,5.97,17.83,-0.0293
2026-05-29 00:00:00,601618,SELL,5100,2.84,18.81,0.0216
2026-05-29 00:00:00,688009,BUY,2800,4.91,4.13,
2026-05-29 00:00:00,601456,BUY,1600,8.71,4.18,
2026-05-29 00:00:00,688169,BUY,100,106.6,3.2,
2026-05-29 00:00:00,601018,BUY,4100,3.45,4.25,
2026-05-29 00:00:00,300803,BUY,100,92.83,2.79,
2026-05-29 00:00:00,688223,BUY,2400,5.87,4.23,
2026-05-29 00:00:00,301236,BUY,400,33.71,4.05,
2026-06-01 00:00:00,301236,TAKE_PROFIT,100,39.65,5.15,0.1762
