date,code,action,shares,price,cost,pnl
2025-07-21 00:00:00,601668,BUY,5900,5.87,10.4,
2025-07-21 00:00:00,002714,BUY,700,46.01,9.67,
2025-07-21 00:00:00,300308,BUY,100,187.54,5.63,
2025-08-18 00:00:00,601186,SELL,4100,8.11,43.18,-0.0299
2025-08-18 00:00:00,601390,SELL,6000,5.58,43.48,-0.0379
2025-08-18 00:00:00,601800,SELL,3700,9.13,43.87,-0.014
2025-08-18 00:00:00,600406,SELL,1500,21.65,42.18,-0.0496
2025-08-18 00:00:00,000157,SELL,4800,7.32,45.63,0.0014
2025-08-18 00:00:00,600089,SELL,2600,13.6,45.92,0.0358
2025-08-18 00:00:00,600515,SELL,9000,3.92,45.82,0.0051
2025-08-18 00:00:00,601618,SELL,11100,3.2,46.13,0.0191
2025-08-18 00:00:00,601668,SELL,5900,5.54,42.45,-0.0562
2025-08-18 00:00:00,002714,SELL,700,45.04,40.95,-0.0211
2025-08-18 00:00:00,002236,BUY,2000,17.65,10.6,
2025-08-18 00:00:00,600160,BUY,1100,31.06,10.26,
2025-08-18 00:00:00,300476,BUY,100,229.78,6.9,
2025-08-18 00:00:00,600050,BUY,6600,5.41,10.72,
2025-08-18 00:00:00,601138,BUY,800,44.22,10.62,
2025-08-18 00:00:00,601633,BUY,1400,25.0,10.51,
2025-08-18 00:00:00,601066,BUY,1300,27.46,10.72,
2025-08-18 00:00:00,000063,BUY,900,38.31,10.35,
2025-08-18 00:00:00,601288,BUY,5300,6.69,10.65,
2025-09-15 00:00:00,300502,SELL,100,350.3,45.49,0.9651
2025-09-15 00:00:00,300308,SELL,100,407.12,52.87,1.1708
2025-09-15 00:00:00,002236,SELL,2000,17.84,46.34,0.0108
2025-09-15 00:00:00,600160,SELL,1100,36.64,52.34,0.1797
2025-09-15 00:00:00,300476,SELL,100,327.57,42.54,0.4256
2025-09-15 00:00:00,600050,SELL,6600,5.47,46.89,0.0111
2025-09-15 00:00:00,601138,SELL,800,59.57,61.89,0.3471
2025-09-15 00:00:00,601633,SELL,1400,25.09,45.62,0.0036
2025-09-15 00:00:00,601066,SELL,1300,26.27,44.35,-0.0433
2025-09-15 00:00:00,000063,SELL,900,43.06,50.33,0.124
2025-09-15 00:00:00,601288,SELL,5300,6.91,47.56,0.0329
2025-09-15 00:00:00,600188,BUY,3000,13.21,11.9,
2025-09-15 00:00:00,601872,BUY,4500,8.9,12.03,
2025-09-15 00:00:00,300498,BUY,2000,19.73,11.85,
2025-09-15 00:00:00,002601,BUY,2000,19.51,11.72,
2025-09-15 00:00:00,002311,BUY,600,67.13,12.1,
2025-09-15 00:00:00,300750,BUY,100,349.23,10.49,
2025-09-15 00:00:00,002714,BUY,700,57.13,12.01,
2025-09-15 00:00:00,002920,BUY,300,126.13,11.36,
2025-09-15 00:00:00,001979,BUY,4100,9.7,11.94,
2025-09-15 00:00:00,688981,BUY,300,108.66,9.79,
2025-09-15 00:00:00,300661,BUY,400,87.23,10.48,
2025-10-21 00:00:00,601872,SELL,4500,8.67,50.67,-0.0258
2025-10-21 00:00:00,300498,SELL,2000,18.0,46.75,-0.0877
2025-10-21 00:00:00,002601,SELL,2000,19.4,50.39,-0.0056
2025-10-21 00:00:00,002311,SELL,600,59.02,45.99,-0.1208
2025-10-21 00:00:00,300750,SELL,100,370.1,48.06,0.0598
2025-10-21 00:00:00,002714,SELL,700,48.92,44.47,-0.1437
2025-10-21 00:00:00,002920,SELL,300,124.16,48.37,-0.0156
2025-10-21 00:00:00,001979,SELL,4100,10.03,53.41,0.034
2025-10-21 00:00:00,688981,SELL,300,127.19,49.55,0.1705
2025-10-21 00:00:00,300661,SELL,400,73.71,38.29,-0.155
2025-10-21 00:00:00,601808,BUY,2800,14.0,11.77,
2025-10-21 00:00:00,601088,BUY,900,40.86,11.04,
2025-10-21 00:00:00,600515,BUY,8200,4.83,11.89,
2025-10-21 00:00:00,600025,BUY,3900,10.0,11.71,
2025-10-21 00:00:00,601628,BUY,900,43.99,11.89,
2025-10-21 00:00:00,002028,BUY,300,122.85,11.07,
2025-10-21 00:00:00,601857,BUY,4500,8.76,11.84,
2025-10-21 00:00:00,601288,BUY,5200,7.61,11.88,
2025-10-21 00:00:00,601898,BUY,3000,13.11,11.81,
2025-10-21 00:00:00,003816,BUY,9800,4.02,11.83,
2025-10-21 00:00:00,601225,BUY,1700,22.52,11.5,
2025-11-18 00:00:00,600188,SELL,3000,14.39,56.06,0.0893
2025-11-18 00:00:00,601808,SELL,2800,14.59,53.05,0.0421
2025-11-18 00:00:00,601088,SELL,900,41.91,48.99,0.0257
2025-11-18 00:00:00,600515,SELL,8200,5.25,55.91,0.087
2025-11-18 00:00:00,600025,SELL,3900,9.44,47.81,-0.056
2025-11-18 00:00:00,601628,SELL,900,43.02,50.28,-0.0221
2025-11-18 00:00:00,002028,SELL,300,142.84,55.65,0.1627
2025-11-18 00:00:00,601288,SELL,5200,7.91,53.42,0.0394
2025-11-18 00:00:00,601898,SELL,3000,14.34,55.87,0.0938
2025-11-18 00:00:00,003816,SELL,9800,3.91,49.76,-0.0274
2025-11-18 00:00:00,601225,SELL,1700,23.53,51.95,0.0448
2025-11-18 00:00:00,600887,BUY,1400,29.03,12.2,
2025-11-18 00:00:00,000895,BUY,1500,26.4,11.89,
2025-11-18 00:00:00,600028,BUY,7000,5.8,12.19,
2025-11-18 00:00:00,600803,BUY,2000,20.49,12.31,
2025-11-18 00:00:00,601988,BUY,7200,5.67,12.26,
2025-11-18 00:00:00,600029,BUY,5600,7.3,12.28,
2025-11-18 00:00:00,600845,BUY,1800,22.78,12.31,
2025-11-18 00:00:00,600009,BUY,1200,33.14,11.94,
2025-11-18 00:00:00,601398,BUY,5200,7.87,12.29,
2025-12-16 00:00:00,601857,SELL,4500,9.56,55.87,0.0913
2025-12-16 00:00:00,000895,SELL,1500,26.11,50.86,-0.011
2025-12-16 00:00:00,600028,SELL,7000,5.82,52.91,0.0034
2025-12-16 00:00:00,600803,SELL,2000,22.51,58.47,0.0986
2025-12-16 00:00:00,601988,SELL,7200,5.59,52.27,-0.0141
2025-12-16 00:00:00,600029,SELL,5600,7.05,51.27,-0.0342
2025-12-16 00:00:00,600845,SELL,1800,19.84,46.38,-0.1291
2025-12-16 00:00:00,600009,SELL,1200,30.73,47.89,-0.0727
2025-12-16 00:00:00,601398,SELL,5200,7.61,51.39,-0.033
2025-12-16 00:00:00,601066,BUY,1500,26.67,12.01,
2025-12-16 00:00:00,000625,BUY,3300,12.06,11.95,
2025-12-16 00:00:00,000651,BUY,1000,39.85,11.97,
2025-12-16 00:00:00,300782,BUY,500,73.42,11.02,
2025-12-16 00:00:00,688009,BUY,7400,5.42,12.04,
2025-12-16 00:00:00,600372,BUY,3100,12.83,11.94,
2025-12-16 00:00:00,000538,BUY,700,54.27,11.41,
2025-12-16 00:00:00,601698,BUY,1600,24.38,11.71,
2025-12-16 00:00:00,601318,BUY,500,67.0,10.06,
2025-12-16 00:00:00,600066,BUY,1200,31.44,11.33,
2025-12-16 00:00:00,600025,BUY,4200,9.42,11.88,
2026-01-15 00:00:00,600887,SELL,1400,27.22,49.49,-0.0623
2026-01-15 00:00:00,601066,SELL,1500,25.28,49.25,-0.0521
2026-01-15 00:00:00,000625,SELL,3300,11.72,50.23,-0.0282
2026-01-15 00:00:00,000651,SELL,1000,39.14,50.83,-0.0178
2026-01-15 00:00:00,300782,SELL,500,80.0,51.95,0.0896
2026-01-15 00:00:00,688009,SELL,7400,5.39,51.8,-0.0055
2026-01-15 00:00:00,600372,SELL,3100,14.76,59.42,0.1504
2026-01-15 00:00:00,000538,SELL,700,54.79,49.81,0.0096
2026-01-15 00:00:00,601698,SELL,1600,39.28,81.62,0.6112
2026-01-15 00:00:00,601318,SELL,500,67.41,43.77,0.0061
2026-01-15 00:00:00,600066,SELL,1200,29.57,46.08,-0.0595
2026-01-15 00:00:00,600025,SELL,4200,9.16,49.96,-0.0276
2026-01-15 00:00:00,688012,BUY,100,371.0,11.14,
2026-01-15 00:00:00,002352,BUY,1000,38.73,11.63,
2026-01-15 00:00:00,603993,BUY,1700,23.71,12.1,
2026-01-15 00:00:00,000338,BUY,2000,20.2,12.13,
2026-01-15 00:00:00,600362,BUY,600,62.0,11.17,
2026-01-15 00:00:00,600219,BUY,7200,5.78,12.5,
2026-01-15 00:00:00,002230,BUY,600,63.39,11.42,
2026-01-15 00:00:00,600233,BUY,2400,17.05,12.29,
2026-01-15 00:00:00,600176,BUY,2300,18.25,12.61,
2026-01-15 00:00:00,601899,BUY,1100,38.25,12.64,
2026-01-15 00:00:00,600426,BUY,1200,34.25,12.34,
2026-02-12 00:00:00,688012,SELL,100,345.0,44.81,-0.0701
2026-02-12 00:00:00,002352,SELL,1000,37.73,49.0,-0.0258
2026-02-12 00:00:00,603993,SELL,1700,22.84,50.43,-0.0367
2026-02-12 00:00:00,000338,SELL,2000,28.07,72.91,0.3896
2026-02-12 00:00:00,600362,SELL,600,56.59,44.1,-0.0873
2026-02-12 00:00:00,600219,SELL,7200,6.73,62.93,0.1644
2026-02-12 00:00:00,002230,SELL,600,57.8,45.04,-0.0882
2026-02-12 00:00:00,600233,SELL,2400,18.09,56.38,0.061
2026-02-12 00:00:00,601899,SELL,1100,39.75,56.79,0.0392
2026-02-12 00:00:00,600426,SELL,1200,36.49,56.87,0.0654
2026-02-12 00:00:00,600023,BUY,9000,5.01,13.54,
2026-02-12 00:00:00,601018,BUY,11200,4.03,13.55,
2026-02-12 00:00:00,601009,BUY,3900,11.33,13.27,
2026-02-12 00:00:00,601818,BUY,13600,3.3,13.48,
2026-02-12 00:00:00,000895,BUY,1700,25.79,13.17,
2026-02-12 00:00:00,600016,BUY,11400,3.94,13.49,
2026-02-12 00:00:00,300394,BUY,100,330.0,9.91,
2026-02-12 00:00:00,600406,BUY,1700,26.5,13.53,
2026-02-12 00:00:00,300750,BUY,100,370.07,11.11,
2026-02-12 00:00:00,600026,BUY,2400,18.73,13.5,
2026-03-20 00:00:00,600176,SELL,2300,22.55,67.36,0.2356
2026-03-20 00:00:00,600023,SELL,9000,5.43,63.47,0.0838
2026-03-20 00:00:00,601018,SELL,11200,4.03,58.62,0.0
2026-03-20 00:00:00,601009,SELL,3900,11.37,57.59,0.0035
2026-03-20 00:00:00,601818,SELL,13600,3.28,57.93,-0.0061
2026-03-20 00:00:00,600016,SELL,11400,3.83,56.7,-0.0279
2026-03-20 00:00:00,300394,SELL,100,312.0,40.52,-0.0545
2026-03-20 00:00:00,600406,SELL,1700,27.4,60.49,0.034
2026-03-20 00:00:00,300750,SELL,100,406.63,52.81,0.0988
2026-03-20 00:00:00,600026,SELL,2400,23.46,73.12,0.2525
2026-03-20 00:00:00,000538,BUY,800,55.1,13.24,
2026-03-20 00:00:00,000999,BUY,1500,29.62,13.34,
2026-03-20 00:00:00,601939,BUY,4800,9.38,13.52,
2026-03-20 00:00:00,601916,BUY,14800,3.09,13.73,
2026-03-20 00:00:00,600919,BUY,4200,10.87,13.71,
2026-03-20 00:00:00,601998,BUY,5700,7.97,13.64,
2026-03-20 00:00:00,600015,BUY,6300,7.18,13.58,
2026-03-20 00:00:00,601988,BUY,8300,5.51,13.73,
2026-03-20 00:00:00,601398,BUY,6200,7.33,13.65,
2026-03-20 00:00:00,601328,BUY,6600,6.91,13.7,
2026-03-20 00:00:00,601633,BUY,2100,21.29,13.43,
2026-04-20 00:00:00,000895,SELL,1700,27.54,60.8,0.0679
2026-04-20 00:00:00,000538,SELL,800,53.41,55.49,-0.0307
2026-04-20 00:00:00,000999,SELL,1500,27.54,53.65,-0.0702
2026-04-20 00:00:00,601916,SELL,14800,3.0,57.66,-0.0291
2026-04-20 00:00:00,601998,SELL,5700,8.31,61.52,0.0427
2026-04-20 00:00:00,600015,SELL,6300,7.2,58.91,0.0028
2026-04-20 00:00:00,601398,SELL,6200,7.4,59.58,0.0095
2026-04-20 00:00:00,601328,SELL,6600,7.05,60.43,0.0203
2026-04-20 00:00:00,601633,SELL,2100,20.7,56.45,-0.0277
2026-04-20 00:00:00,002415,BUY,1300,33.73,13.17,
2026-04-20 00:00:00,002142,BUY,1400,32.42,13.63,
2026-04-20 00:00:00,600660,BUY,700,58.95,12.39,
2026-04-20 00:00:00,601658,BUY,8800,5.18,13.69,
2026-04-20 00:00:00,600176,BUY,1400,31.56,13.27,
2026-04-20 00:00:00,002384,BUY,200,157.0,9.43,
2026-04-20 00:00:00,000725,BUY,10900,4.19,13.72,
2026-05-21 00:00:00,002415,SELL,1300,31.63,53.4,-0.0623
2026-05-21 00:00:00,002142,SELL,1400,31.53,57.33,-0.0275
2026-05-21 00:00:00,600660,SELL,700,54.34,49.4,-0.0782
2026-05-21 00:00:00,601658,SELL,8800,4.92,56.23,-0.0502
2026-05-21 00:00:00,600176,SELL,1400,35.36,64.29,0.1204
2026-05-21 00:00:00,002384,SELL,200,206.97,53.76,0.3183
2026-05-21 00:00:00,000725,SELL,10900,4.69,66.39,0.1193
2026-05-21 00:00:00,600999,BUY,2600,17.43,13.61,
2026-05-21 00:00:00,000100,BUY,10700,4.37,14.04,
2026-05-21 00:00:00,601916,BUY,15700,2.98,14.05,
2026-05-21 00:00:00,601066,BUY,2000,22.67,13.62,
2026-05-21 00:00:00,600018,BUY,9200,5.09,14.06,
2026-05-21 00:00:00,601919,BUY,3100,14.67,13.66,
2026-05-21 00:00:00,000333,BUY,500,81.5,12.24,
