Date,Open,High,Low,Close,Volume
2020-01-31 00:00:00-05:00,215.18368965188355,215.21256831716073,210.1393389071386,210.89022827148438,52015800
2020-02-03 00:00:00-05:00,211.9202780928953,214.56759691896625,211.77588475981935,214.07664489746094,25408600
2020-02-04 00:00:00-05:00,217.00308881724794,219.35198452662482,216.26183557049177,218.97654724121094,30691200
2020-02-05 00:00:00-05:00,221.6142331096167,221.65273309301173,218.37969100981817,219.6985321044922,38534800
2020-02-06 00:00:00-05:00,220.2472362904374,221.65272802141786,219.46748311539727,221.594970703125,22467100
2020-02-07 00:00:00-05:00,220.60346778448653,221.8356730775583,220.00660778790325,220.6419677734375,25884900
2020-02-10 00:00:00-05:00,219.9103396565095,223.3181540393469,219.8525823314005,223.30853271484375,21478900
2020-02-11 00:00:00-05:00,224.54075121438615,225.2820045381875,222.75982191005775,223.3470458984375,30198000
2020-02-12 00:00:00-05:00,224.66592176268944,225.62858316067638,224.10757638917133,225.52268981933594,24471300
2020-02-13 00:00:00-05:00,223.9535301346014,226.15801810640116,223.68398613863585,225.23387145996094,22773200
2020-02-14 00:00:00-05:00,225.59005912839783,226.09064714753535,224.82956311869074,225.8788604736328,23438500
2020-02-18 00:00:00-05:00,224.78141532373002,226.3890579447303,224.54074999683095,225.96548461914062,24394500
2020-02-19 00:00:00-05:00,227.31324684681928,228.60320963015948,227.04370282310782,228.13150024414062,22230500
2020-02-20 00:00:00-05:00,227.6308740369332,228.10256862440443,223.22188397395274,226.0135955810547,42604000
2020-02-21 00:00:00-05:00,224.88734385067116,225.27240255835417,220.75753265793549,221.67205810546875,66017200
2020-02-24 00:00:00-05:00,213.4027462416078,215.87679279055124,212.03576898194058,213.1235809326172,84522600
2020-02-25 00:00:00-05:00,214.91414523856622,215.6265199218146,206.7219024819188,207.328369140625,97743000
2020-02-26 00:00:00-05:00,208.61833429356105,212.0550274551949,206.8759050225816,208.39691162109375,79537700
2020-02-27 00:00:00-05:00,203.0252787407927,208.33917366018667,197.82691317530848,197.96168518066406,121822600
2020-02-28 00:00:00-05:00,191.22303392584632,199.4345333769781,190.77058195419983,198.11569213867188,148173700
2020-03-02 00:00:00-05:00,201.0806973544826,208.48356511314225,198.25047077787218,208.3391571044922,112933900
2020-03-03 00:00:00-05:00,209.00342126389165,211.41007481135986,199.8677591096452,201.65830993652344,131953500
2020-03-04 00:00:00-05:00,205.35494063774132,210.17786905149774,203.47773912232438,210.0719757080078,73086200
2020-03-05 00:00:00-05:00,204.74843219637864,208.2813973693051,202.2551429797237,203.6894989013672,78705500
2020-03-06 00:00:00-05:00,197.02790140158754,201.34062023865172,195.33362267357404,200.25282287597656,89828400
2020-03-09 00:00:00-04:00,186.25571076647086,193.64895744898524,184.9368694395479,186.3423614501953,116424000
2020-03-10 00:00:00-04:00,193.6008161265127,196.67170804748878,186.44823497394106,196.48880004882812,100599200
2020-03-11 00:00:00-04:00,191.90655181167068,193.25427186687946,185.53372349306278,187.93075561523438,89168800
2020-03-12 00:00:00-04:00,175.29099584868476,183.65652505137072,170.33329593718474,170.69911193847656,137820700
2020-03-13 00:00:00-04:00,180.08504987039206,187.21835867942104,171.478855812187,185.15826416015625,134882000
2020-03-16 00:00:00-04:00,167.64747559955362,177.78429888571935,162.8438046527912,162.97857666015625,92054400
2020-03-17 00:00:00-04:00,168.91816285210587,177.50509903983192,163.44061824425333,175.339111328125,121257100
2020-03-18 00:00:00-04:00,165.20231138074408,172.52816468747216,160.57191273504014,170.00599670410156,114156300
2020-03-19 00:00:00-04:00,169.12996899580284,176.6387302000776,165.22156640222326,171.0264129638672,120896500
2020-03-20 00:00:00-04:00,174.95403502526364,176.0418320885636,163.74866031767237,164.3262481689453,118983900
2020-03-23 00:00:00-04:00,164.88870592266807,168.06261919939575,159.11007109457017,164.4449462890625,124639800
2020-03-24 00:00:00-04:00,173.56149544961423,177.34316812213382,171.67065175317936,177.17916870117188,94881800
2020-03-25 00:00:00-04:00,177.91231265868825,182.82269672163997,173.62898595657452,175.86712646484375,88754900
2020-03-26 00:00:00-04:00,177.38172993078925,185.9194437189423,177.13090991327815,185.1283721923828,79887600
2020-03-27 00:00:00-04:00,180.33374802416697,183.78742144963604,178.14386067142345,178.7612762451172,58845000
2020-03-30 00:00:00-04:00,180.45920700997283,185.69760612640326,179.76461248933728,185.2634735107422,49356900
2020-03-31 00:00:00-04:00,184.95476357888072,188.36019903424045,182.52368288065855,183.68133544921875,62659300
2020-04-01 00:00:00-04:00,178.25000066836228,181.0380202669156,174.47796982315774,175.87680053710938,53715400
2020-04-02 00:00:00-04:00,174.84455843155314,183.39191468551573,174.5840818460189,179.44622802734375,56465300
2020-04-03 00:00:00-04:00,179.00246512870046,180.46883272396678,174.89277913043884,176.89938354492188,47487600
2020-04-06 00:00:00-04:00,183.75852093240587,190.67551110547402,182.51404768802607,189.5467987060547,64763500
2020-04-07 00:00:00-04:00,195.22891014093685,195.50868507557513,189.08369477137842,189.46957397460938,69904500
2020-04-08 00:00:00-04:00,191.15787427152372,194.07131164117683,189.2477466611197,193.49249267578125,45940400
2020-04-09 00:00:00-04:00,195.2096595639199,196.04895506935992,192.00680569704667,193.77223205566406,68252600
2020-04-13 00:00:00-04:00,192.94256764018388,196.24188378038906,191.73667659243273,195.8656463623047,42853900
2020-04-14 00:00:00-04:00,199.9174086917818,205.00144874228786,199.1359937600668,204.384033203125,63959600
2020-04-15 00:00:00-04:00,201.1233207046582,204.35511447733495,199.8113107060023,202.039794921875,47036000
2020-04-16 00:00:00-04:00,204.22007162693848,206.80549507582907,202.29064586973047,205.7250213623047,64657400
2020-04-17 00:00:00-04:00,208.54197570294068,208.86997454013388,204.59630366636645,207.69302368164062,62863200
2020-04-20 00:00:00-04:00,205.83111892088505,208.26219924335518,205.06900230315188,205.23300170898438,38249100
2020-04-21 00:00:00-04:00,203.16853587371983,203.70877272450335,196.44448600663557,197.66001892089844,72932800
2020-04-22 00:00:00-04:00,201.72142839031417,204.8567446176316,200.97859550091403,203.5254364013672,40089100
2020-04-23 00:00:00-04:00,204.3165137465589,206.8730114526164,202.6861615090846,203.09133911132812,43278500
2020-04-24 00:00:00-04:00,203.52549843048948,206.7379944181576,202.1073691732211,206.29421997070312,34231900
2020-04-27 00:00:00-04:00,208.5612649924583,208.98574098460935,206.93089798640045,207.9534912109375,36451700
2020-04-28 00:00:00-04:00,209.6514096969461,209.6514096969461,203.7570134239958,204.03677368164062,46862800
2020-04-29 00:00:00-04:00,208.56128434854725,212.20789793540712,207.54833285878604,211.27212524414062,48716400
2020-04-30 00:00:00-04:00,212.188582333886,212.27540295501447,209.68033782796115,211.18528747558594,43359500
2020-05-01 00:00:00-04:00,206.93089089908722,209.02431586108833,204.210393799122,205.23300170898438,48795000
2020-05-04 00:00:00-04:00,203.99815849028087,207.8473528266269,203.67014497762716,207.62547302246094,32841000
2020-05-05 00:00:00-04:00,209.76716263198642,212.3718843602269,209.19798558832846,209.97940063476562,37783100
2020-05-06 00:00:00-04:00,211.65800451626365,213.24013308452902,210.41353135136887,211.27212524414062,36455200
2020-05-07 00:00:00-04:00,213.99256896972656,214.87044630147935,212.64196241564684,213.99256896972656,38624800
2020-05-08 00:00:00-04:00,215.66155205791532,217.0603826911887,214.62930228334957,216.92532348632812,31852300
2020-05-11 00:00:00-04:00,215.60369081585847,219.88700371674187,215.372154421074,218.86441040039062,35714100
2020-05-12 00:00:00-04:00,219.4625309394779,220.05100636516602,214.25307273166106,214.28201293945312,41054100
2020-05-13 00:00:00-04:00,214.80298213148262,216.68416937993587,209.06294320605824,211.60012817382812,65521200
2020-05-14 00:00:00-04:00,210.27846602363584,214.04084033873212,208.36833865753698,214.00225830078125,51549300
2020-05-15 00:00:00-04:00,211.05986788943042,215.44931412930026,210.6257500679816,215.3914337158203,55747200
2020-05-18 00:00:00-04:00,218.29523388005654,220.61053895240082,217.5138187861491,219.40464782714844,42398100
2020-05-19 00:00:00-04:00,219.6651068252477,221.73924822664506,218.71005055162215,218.85475158691406,36237300
2020-05-20 00:00:00-04:00,221.40162291555043,223.5818688919936,221.3823245347744,223.2249298095703,37417000
2020-05-21 00:00:00-04:00,223.27311144943278,223.94840740082608,220.28249616710102,220.79379272460938,43642900
2020-05-22 00:00:00-04:00,220.38864496818147,221.75853543214174,219.47217071585553,221.5559539794922,28762400
2020-05-26 00:00:00-04:00,225.12537573858546,225.32797190006696,220.71663125237555,220.9578094482422,33055300
2020-05-27 00:00:00-04:00,220.62016469647847,222.27947183075904,216.03777906037365,222.1636962890625,55665600
2020-05-28 00:00:00-04:00,221.02534613678586,225.2314944563368,220.96746572510492,221.87429809570312,42784300
2020-05-29 00:00:00-04:00,222.25052635957226,225.3569025684961,220.68768170666104,225.1253662109375,50691800
2020-06-01 00:00:00-04:00,224.2571579531959,226.1769271239198,223.81338356056148,225.80068969726562,25776000
2020-06-02 00:00:00-04:00,226.22514694751698,227.37315751116316,223.823006825593,227.31527709960938,33383400
2020-06-03 00:00:00-04:00,227.92302597587337,229.0903348647583,227.04514857254634,228.33786010742188,37228700
2020-06-04 00:00:00-04:00,227.9905644471948,229.39903680936783,225.43406684460547,226.73643493652344,38716100
2020-06-05 00:00:00-04:00,227.88445534473067,231.82048527560306,227.31527833422862,231.2320098876953,47365600
2020-06-08 00:00:00-04:00,231.08728514329638,233.15176983488377,229.51481337413597,233.0263671875,32937300
2020-06-09 00:00:00-04:00,232.16780398505347,235.56358270573824,231.9845061835832,234.7146453857422,35046300
2020-06-10 00:00:00-04:00,236.40287348902956,239.07513205434915,235.88192033604716,237.53158569335938,58084400
2020-06-11 00:00:00-04:00,233.6148936330263,234.99442609832462,225.70425031503365,225.7621307373047,72919400
2020-06-12 00:00:00-04:00,230.6531927971664,231.91696428101858,223.56256215041086,227.5564727783203,72034800
2020-06-15 00:00:00-04:00,224.2378743769962,231.00050667392003,223.30210166322507,230.32521057128906,45307400
2020-06-16 00:00:00-04:00,235.177678130575,235.76615350968348,230.66282942818094,234.28050231933594,48890100
2020-06-17 00:00:00-04:00,235.77577488936907,236.83696473354428,234.16470646801028,235.02330017089844,34749300
2020-06-18 00:00:00-04:00,234.70494804151127,235.90119709768177,233.9331896520828,235.66001892089844,30578600
2020-06-19 00:00:00-04:00,238.02360083023623,238.2840774252331,233.89463094964563,235.62147521972656,49422100
2020-06-22 00:00:00-04:00,235.48999197391447,238.5727795309669,235.20008666743954,238.44715881347656,24068700
2020-06-23 00:00:00-04:00,240.04170503853615,242.70893716924127,239.49087019180166,240.47657775878906,32767400
2020-06-24 00:00:00-04:00,239.7227863406425,240.95010620622034,234.02108921019752,235.5189971923828,46032400
2020-06-25 00:00:00-04:00,235.60601585357446,238.0606413291678,233.03541348630353,237.7610626220703,36940800
2020-06-26 00:00:00-04:00,237.51946071648175,237.6934186778951,231.62447264881834,232.14633178710938,52824600
2020-06-29 00:00:00-04:00,231.9047022245296,234.68791125631003,229.37276413064143,234.67823791503906,34377800
2020-06-30 00:00:00-04:00,234.6106369476855,239.81948140004152,234.42702038461988,239.27830505371094,38909200
2020-07-01 00:00:00-04:00,239.3169179377088,243.06651740639933,238.77574167335084,242.07113647460938,34689200
2020-07-02 00:00:00-04:00,244.51617157778372,245.7241599159038,243.2502021587861,243.7140655517578,31956500
2020-07-06 00:00:00-04:00,246.86439241446365,250.2274264373528,246.84506048012912,249.70559692382812,34589000
2020-07-07 00:00:00-04:00,249.4543908463046,252.11196478908886,247.68587967073418,247.98545837402344,36578200
2020-07-08 00:00:00-04:00,249.30946696540784,251.28088262925618,247.87919820662415,251.25189208984375,30426300
2020-07-09 00:00:00-04:00,253.16530662027412,254.03505212433237,248.97117561865883,253.3682403564453,40312900
2020-07-10 00:00:00-04:00,253.22331399209335,255.34938499343983,250.54642279249265,255.09811401367188,32885300
2020-07-13 00:00:00-04:00,257.93926898540803,260.7224780969237,249.02914818707566,249.8505859375,64108100
2020-07-14 00:00:00-04:00,247.32825858826948,252.02493070965173,244.26480315400752,251.61903381347656,72230500
2020-07-15 00:00:00-04:00,253.02996149477661,253.86107249585933,248.83583109496908,252.1312255859375,54523900
2020-07-16 00:00:00-04:00,249.34800606771543,251.04886237499574,247.02867532535438,250.41104125976562,47594100
2020-07-17 00:00:00-04:00,250.86530441416426,251.56110674845436,248.5266559377291,250.70103454589844,35137900
2020-07-20 00:00:00-04:00,251.3387719370994,258.44174641866147,250.09214970564088,257.8135986328125,40610100
2020-07-21 00:00:00-04:00,259.3791251644478,259.3887985039037,254.2862594003761,255.12701416015625,43243800
2020-07-22 00:00:00-04:00,255.61991992355135,256.9535433200769,253.72577361074173,256.0257873535156,29865500
2020-07-23 00:00:00-04:00,255.61990041876967,256.32534644289126,247.9274126154365,249.33836364746094,51363500
2020-07-24 00:00:00-04:00,245.50181607372636,248.29468380070477,242.87324769475924,246.97073364257812,54054500
2020-07-27 00:00:00-04:00,248.61360947222738,251.76402219435963,247.83083558953513,251.37747192382812,36445700
2020-07-28 00:00:00-04:00,250.59468688564115,251.11654594816994,247.88880562048064,248.1787109375,31302400
2020-07-29 00:00:00-04:00,249.71531053838592,251.89936260407177,249.24178860948544,251.0392608642578,27556900
2020-07-30 00:00:00-04:00,249.0774532585277,252.9140243416056,247.9274463185594,252.35353088378906,41774500
2020-07-31 00:00:00-04:00,256.97283466978,257.0114985374721,252.08290236882655,256.85687255859375,53686300
2020-08-03 00:00:00-04:00,258.9927309753979,261.0704652695431,258.86709545435406,260.32635498046875,32081600
2020-08-04 00:00:00-04:00,259.82373116489623,261.3893085209211,259.0796211098927,261.29266357421875,24911300
2020-08-05 00:00:00-04:00,261.77585464764775,262.3943292112802,260.8867624407989,261.94012451171875,21612100
2020-08-06 00:00:00-04:00,261.74688693072375,265.73808462954054,261.10906562731947,265.4095153808594,28048200
2020-08-07 00:00:00-04:00,264.86824232800205,265.6413722686258,260.20059012229626,262.3459777832031,44969400
2020-08-10 00:00:00-04:00,262.635897252369,262.83886046192526,257.70733001490817,261.2249755859375,35088400
2020-08-11 00:00:00-04:00,260.065302893434,261.35061862362437,255.73589283442016,256.2770690917969,43104300
2020-08-12 00:00:00-04:00,258.4321538139539,263.6699736732556,258.3838165950634,262.722900390625,38773400
2020-08-13 00:00:00-04:00,263.4959951861173,265.59304572073495,262.38465218698923,263.3220520019531,31895700
2020-08-14 00:00:00-04:00,263.94051329295877,264.2111013965405,261.62118247770206,263.0127868652344,30799500
2020-08-17 00:00:00-04:00,264.72332302121924,266.569132278823,263.0514864545993,266.0666198730469,24803000
2020-08-18 00:00:00-04:00,267.1296700261357,269.1010853753625,265.67041096082534,268.6275634765625,23529500
2020-08-19 00:00:00-04:00,268.5889777256039,269.64234011841415,266.30830968067283,266.82049560546875,31999400
2020-08-20 00:00:00-04:00,266.0279578546199,271.0048626981277,265.6220608953523,270.52166748046875,27723400
2020-08-21 00:00:00-04:00,270.71497434945246,272.8506890877729,270.06747974073045,272.396484375,34748900
2020-08-24 00:00:00-04:00,275.6628990160091,276.3876919143859,271.81665408487225,274.09735107421875,36418500
2020-08-25 00:00:00-04:00,273.32415788187325,276.4456091943272,272.879626597847,276.2523193359375,34866600
2020-08-26 00:00:00-04:00,277.4990033046633,282.39860981388455,276.2233608717486,282.1473388671875,42216700
2020-08-27 00:00:00-04:00,283.12342707967974,283.97385544173255,279.00659409605953,281.2679443359375,49482700
2020-08-28 00:00:00-04:00,282.50492177324173,283.32635959628595,281.15198097217353,282.6982116699219,28021000
2020-08-31 00:00:00-04:00,283.2200131571455,286.77632239386634,282.7851257240713,284.96917724609375,36321000
2020-09-01 00:00:00-04:00,287.61706739901604,289.95574482852527,285.8485861815919,289.83978271484375,36216200
2020-09-02 00:00:00-04:00,293.086893518757,293.2995005967237,286.9116738996399,292.5843811035156,50836800
2020-09-03 00:00:00-04:00,288.0810222788682,288.5835347363163,274.8511335919454,277.75030517578125,110083300
2020-09-04 00:00:00-04:00,275.9624136196439,279.21914423449357,262.66487356215526,274.0489501953125,123959000
2020-09-08 00:00:00-04:00,263.07083212371873,268.86917532283803,260.59687471811304,260.87713623046875,99568600
2020-09-09 00:00:00-04:00,266.3758528930931,270.63760842633246,263.82456818747903,268.5405578613281,64837900
2020-09-10 00:00:00-04:00,271.4976997377912,272.71536098233287,261.46656346506194,263.1867370605469,69667500
2020-09-11 00:00:00-04:00,264.935948179579,265.9699930867914,257.9296170941688,261.3603210449219,71809000
2020-09-14 00:00:00-04:00,265.1388268569169,267.90271843303157,263.7858863439443,265.9119567871094,38525200
2020-09-15 00:00:00-04:00,269.6519786988004,271.0242663819979,265.88306110678167,269.68096923828125,41849900
2020-09-16 00:00:00-04:00,270.47335910313967,270.93720763616034,265.03257624671886,265.3804626464844,42321000
2020-09-17 00:00:00-04:00,258.557729481427,265.1775093575876,257.71697458543355,261.2346496582031,81570800
2020-09-18 00:00:00-04:00,262.6553202066905,262.9452256018231,253.80317840851936,257.9006652832031,86251100
2020-09-21 00:00:00-04:00,253.64848815537488,258.6543833234212,251.36779148738935,258.51910400390625,57168600
2020-09-22 00:00:00-04:00,260.91571998677773,263.9018626158336,257.5816909893936,263.3220520019531,41128900
2020-09-23 00:00:00-04:00,263.0031895517098,263.18680612063565,254.40231931742105,255.28173828125,48837300
2020-09-24 00:00:00-04:00,252.60474564076068,259.6690555624947,252.44044633221165,256.4703063964844,70631700
2020-09-25 00:00:00-04:00,256.9728235898263,263.24468659847395,255.41692002012377,262.43292236328125,55242400
2020-09-28 00:00:00-04:00,267.28423604787406,267.8834228515625,262.53928527534697,267.8834228515625,58438300
2020-09-29 00:00:00-04:00,267.322941207844,268.3763033367359,266.11495305655995,266.67547607421875,27050000
2020-09-30 00:00:00-04:00,266.86865970226773,271.6426298619708,266.59807161390717,268.5018615722656,49380800
2020-10-01 00:00:00-04:00,272.3192015146066,273.3725636757455,270.4347281441541,272.76373291015625,50020200
2020-10-02 00:00:00-04:00,266.74309567211236,272.7540457725868,264.24982115406823,265.090576171875,75497400
2020-10-05 00:00:00-04:00,267.05221844149463,271.0627311839921,266.9459296938646,270.74383544921875,28184600
2020-10-06 00:00:00-04:00,270.0577794053356,271.7392890791808,265.03253808070434,265.9119567871094,49704200
2020-10-07 00:00:00-04:00,268.550191927096,271.3043804558178,267.9606785581341,270.511962890625,27539700
2020-10-08 00:00:00-04:00,272.9085600292316,272.97621441470244,270.8888082467681,271.95184326171875,25443300
2020-10-09 00:00:00-04:00,273.5948309130464,276.1847801566935,273.20828056817254,276.1074523925781,30201100
2020-10-12 00:00:00-04:00,280.784736791468,287.4624984194463,279.74104806948463,284.6309814453125,79370700
2020-10-13 00:00:00-04:00,286.4285130159509,287.06630483441944,283.25872365827956,284.621337890625,64240000
2020-10-14 00:00:00-04:00,285.42348254813834,286.38987319194996,280.5045577101655,282.2440490722656,36949100
2020-10-15 00:00:00-04:00,277.54738775322204,280.9393986514012,276.9095664282217,280.34991455078125,42514200
2020-10-16 00:00:00-04:00,281.99281998391285,283.41341562115457,278.465499508067,278.81341552734375,40570700
2020-10-19 00:00:00-04:00,280.7267511204607,281.6834977161468,273.28556238406674,274.2615966796875,36756800
2020-10-20 00:00:00-04:00,274.9960268682495,277.95317888560766,273.44015261046803,274.85107421875,32195400
2020-10-21 00:00:00-04:00,275.1023667763063,277.6632954251915,274.15529357193424,274.63848876953125,29306100
2020-10-22 00:00:00-04:00,275.469600231149,276.3683658100007,271.38178729092033,274.62884521484375,32196200
2020-10-23 00:00:00-04:00,275.1989734414113,275.33428224853037,272.309475689384,275.16998291015625,24658500
2020-10-26 00:00:00-04:00,272.8893580043621,275.71120178918295,267.4582480355334,271.0435485839844,38421100
2020-10-27 00:00:00-04:00,272.03889571411895,273.9813498420594,270.78259999958595,273.159912109375,30559100
2020-10-28 00:00:00-04:00,268.66621736451685,269.27504806427874,262.25904398800714,262.51031494140625,53413500
2020-10-29 00:00:00-04:00,263.82462976777094,270.09649522850515,263.3607516697765,267.1007080078125,43246300
2020-10-30 00:00:00-04:00,265.1196450273543,265.98939083747246,258.0939946213393,260.32635498046875,65838300
2020-11-02 00:00:00-05:00,262.7133349740087,264.3271910336981,257.997343329098,260.90618896484375,39987400
2020-11-03 00:00:00-05:00,262.8195357753075,267.5162086489686,261.73718320133173,265.41912841796875,43604100
2020-11-04 00:00:00-05:00,274.0586362806946,279.06453122410136,272.39644369620936,277.2670593261719,75728200
2020-11-05 00:00:00-05:00,283.664525046843,285.4620262231915,282.1859491641176,284.4956359863281,52054200
2020-11-06 00:00:00-05:00,283.8385065209368,285.4330447285974,280.08890717712325,284.708251953125,40959800
2020-11-09 00:00:00-05:00,287.6460889111584,289.0860306228483,278.4363898269844,278.8905944824219,86537100
2020-11-10 00:00:00-05:00,275.58550044093386,277.0254123708619,271.18840742945133,273.8943176269531,69024900
2020-11-11 00:00:00-05:00,276.4166844625286,280.49485371342126,273.8557554346704,280.0213317871094,36102900
2020-11-12 00:00:00-05:00,280.9877283044776,282.2536975771103,277.5956880057979,278.70703125,34414600
2020-11-13 00:00:00-05:00,280.41751038496193,281.77045102265487,278.1947948091362,281.1519470214844,24806900
2020-11-16 00:00:00-05:00,280.85242939736554,283.64531236703306,280.2435986051183,283.3457336425781,30168400
2020-11-17 00:00:00-05:00,283.53895587325457,283.8675250915629,281.80910868719633,282.4469299316406,21843500
2020-11-18 00:00:00-05:00,281.89614508655745,283.5100008460127,280.2725864919562,280.35955810546875,28069600
2020-11-19 00:00:00-05:00,279.808677529354,282.8624746544085,279.1418658110282,282.55322265625,22718400
2020-11-20 00:00:00-05:00,282.4758752392317,283.2200146512224,280.5334507745859,280.62042236328125,25907300
2020-11-23 00:00:00-05:00,281.6158039352227,282.91076341232724,278.38806383702627,280.6300964355469,26875600
2020-11-24 00:00:00-05:00,281.6931740868517,285.06589718604346,279.8957018065329,284.5730285644531,24516800
2020-11-25 00:00:00-05:00,285.63604508000066,286.9599953366419,284.6889717798242,286.3221740722656,23326800
2020-11-27 00:00:00-05:00,288.28390314138545,290.0814045293684,287.8876795585941,288.96038818359375,17163100
2020-11-30 00:00:00-05:00,289.2792776101499,289.88810823626227,284.87254006825106,289.54986572265625,27836200
2020-12-01 00:00:00-05:00,291.82089105884336,294.8843614016269,290.71919191925224,293.26080322265625,27521300
2020-12-02 00:00:00-05:00,292.09146495118745,293.9759378121451,290.2553292998312,293.6376953125,23620000
2020-12-03 00:00:00-05:00,293.94693388537553,295.5994529470872,293.32842997228477,294.05322265625,22828700
2020-12-04 00:00:00-05:00,294.1015495701713,295.39653853625344,293.4250940494465,295.2515563964844,19332100
2020-12-07 00:00:00-05:00,295.4352123826209,297.2906949990062,295.25159584014904,296.9234619140625,20851000
2020-12-08 00:00:00-05:00,296.4499212186519,298.2280759717015,294.7007569972105,297.9284973144531,18341500
2020-12-09 00:00:00-05:00,297.7159455804409,297.9961776074339,290.1201004766501,291.1831359863281,48839300
2020-12-10 00:00:00-05:00,289.15369726962035,293.4734640443875,288.07134461326757,292.3524475097656,27519500
2020-12-11 00:00:00-05:00,290.6998713412504,291.8305609980783,288.4385215194869,291.7049255371094,26760400
2020-12-14 00:00:00-05:00,292.8936549073265,295.7638362163901,292.82602997805446,293.8214111328125,28804800
2020-12-15 00:00:00-05:00,296.0730659271686,296.962158203125,293.88901386267713,296.962158203125,25709000
2020-12-16 00:00:00-05:00,297.35832790563893,299.3780802348846,296.31460979317626,298.5953063964844,25461900
2020-12-17 00:00:00-05:00,300.18983409404035,300.7793180415245,298.9915195175857,300.5473937988281,23730500
2020-12-18 00:00:00-05:00,301.1852074445999,301.49445942174196,297.2713089953816,299.63897705078125,41173400
2020-12-21 00:00:00-05:00,296.6968704821686,299.6109881565229,293.92799778395926,299.0785217285156,37095500
2020-12-22 00:00:00-05:00,299.9788528813914,300.8114409536031,297.0744264140137,299.8917236328125,26176300
2020-12-23 00:00:00-05:00,299.9401646532673,300.2983725782686,298.2265634125752,298.3814697265625,21201300
2020-12-24 00:00:00-05:00,298.64281817335035,300.1434267278117,298.5653797992365,299.6980895996094,16785000
2020-12-28 00:00:00-05:00,302.30236444379983,303.19306815724786,300.47256173105023,302.7186584472656,22497700
2020-12-29 00:00:00-05:00,304.04495619915394,304.6645812057286,302.08932016967725,302.98968505859375,25871900
2020-12-30 00:00:00-05:00,304.15157284244054,304.47104678502245,302.37985597932527,302.9994812011719,18138100
2020-12-31 00:00:00-05:00,302.90253333655266,304.2288829326505,301.8279100738495,303.74481201171875,21611400
2021-01-04 00:00:00-05:00,305.071236411445,305.2455244401776,295.4575926553533,299.4560241699219,45305900
2021-01-05 00:00:00-05:00,298.4684690705339,302.1958212252537,298.4684690705339,301.9247131347656,29323400
2021-01-06 00:00:00-05:00,297.2195961665382,301.9441338882329,296.2321019556657,297.7424011230469,52809600
2021-01-07 00:00:00-05:00,300.39515450501295,305.7780226635541,300.36611142141976,304.9454345703125,30394800
2021-01-08 00:00:00-05:00,307.2302010628528,309.21491003430316,305.042190529325,308.8663635253906,33955800
2021-01-11 00:00:00-05:00,305.9135892944069,307.08503310784016,303.75462150760245,304.4032897949219,32746400
2021-01-12 00:00:00-05:00,304.44193435888496,305.52624870479366,301.28581143319,303.9191589355469,29266800
2021-01-13 00:00:00-05:00,304.1805499689339,306.7654726708281,303.5803066312761,305.97161865234375,22898400
2021-01-14 00:00:00-05:00,306.4169179217447,307.41410291831755,303.86100906916187,304.3354187011719,23500100
2021-01-15 00:00:00-05:00,304.1224141158977,305.0808651245545,300.68549270763583,301.9247131347656,35118700
2021-01-19 00:00:00-05:00,304.23858296241275,306.8331960858156,303.14457792092514,306.32977294921875,24537000
