date,code,action,shares,price,cost,commission,reason,pnl
2024-10-24 00:00:00,601377,SELL,3900,6.16,31.2,,,0.2295
2024-10-24 00:00:00,600415,SELL,2500,9.89,32.11,,,0.2745
2024-10-24 00:00:00,002583,BUY,1300,17.51,22785.763,6.835728899999999,AUTO,
2024-10-24 00:00:00,002851,BUY,500,46.8,23423.399999999998,7.0270199999999985,AUTO,
2024-10-24 00:00:00,002625,BUY,600,38.21,22948.925999999996,6.884677799999998,AUTO,
2024-10-24 00:00:00,300757,BUY,100,200.935,20113.5935,6.034078049999999,AUTO,
2024-10-24 00:00:00,001696,BUY,1000,22.28,22302.28,6.690683999999999,AUTO,
2024-10-24 00:00:00,002312,BUY,1900,12.019,22858.9361,6.857680829999999,AUTO,
2024-10-24 00:00:00,300339,BUY,300,65.851,19775.0553,5.93251659,AUTO,
2024-10-24 00:00:00,002261,BUY,900,24.9,22432.409999999996,6.729722999999998,AUTO,
2024-10-24 00:00:00,600498,BUY,1300,18.141,23606.883299999994,7.0820649899999975,AUTO,
2024-10-24 00:00:00,600171,BUY,600,38.66,23219.195999999993,6.965758799999997,AUTO,
2024-11-21 00:00:00,601727,SELL,5200,10.08,68.07,,,1.6667
2024-11-21 00:00:00,002851,SELL,500,43.7,28.38,,,-0.0662
2024-11-21 00:00:00,002625,SELL,600,39.96,31.14,,,0.0458
2024-11-21 00:00:00,300757,SELL,100,207.955,27.01,,,0.0349
2024-11-21 00:00:00,001696,SELL,1000,26.92,34.96,,,0.2083
2024-11-21 00:00:00,002312,SELL,1900,17.669,43.6,,,0.4701
2024-11-21 00:00:00,300339,SELL,300,64.771,25.24,,,-0.0164
2024-11-21 00:00:00,002261,SELL,900,22.45,26.24,,,-0.0984
2024-11-21 00:00:00,600498,SELL,1300,18.591,31.39,,,0.0248
2024-11-21 00:00:00,600171,SELL,600,40.74,31.75,,,0.0538
2024-11-21 00:00:00,002402,BUY,1200,22.941,27556.729199999994,8.267018759999997,AUTO,
2024-11-21 00:00:00,600873,BUY,2700,10.144,27416.188799999996,8.224856639999999,AUTO,
2024-11-21 00:00:00,600098,BUY,4300,6.44,27719.692,8.3159076,AUTO,
2024-11-21 00:00:00,000951,BUY,1600,16.784,26881.254399999994,8.064376319999997,AUTO,
2024-11-21 00:00:00,000937,BUY,5200,5.236,27254.427199999995,8.176328159999997,AUTO,
2024-11-21 00:00:00,600875,BUY,1700,15.897,27051.924899999998,8.115577469999998,AUTO,
2024-11-21 00:00:00,002078,BUY,1800,14.63,26360.334,7.908100199999999,AUTO,
2024-11-21 00:00:00,002131,BUY,11500,2.408,27719.691999999992,8.315907599999997,AUTO,
2024-11-21 00:00:00,000623,BUY,1400,18.77,26304.277999999995,7.891283399999998,AUTO,
2024-11-21 00:00:00,002407,BUY,1900,14.161,26932.805899999996,8.079841769999998,AUTO,
2024-11-26 00:00:00,002402,STOP_LOSS,1200,17.391,27.1,,,-0.2419
2024-12-19 00:00:00,002583,SELL,1300,18.23,30.78,,,0.0411
2024-12-19 00:00:00,600873,SELL,2700,10.389,36.43,,,0.0242
2024-12-19 00:00:00,600098,SELL,4300,6.22,34.74,,,-0.0342
2024-12-19 00:00:00,000951,SELL,1600,16.314,33.9,,,-0.028
2024-12-19 00:00:00,000937,SELL,5200,5.218,35.24,,,-0.0034
2024-12-19 00:00:00,600875,SELL,1700,14.787,32.65,,,-0.0698
2024-12-19 00:00:00,002078,SELL,1800,14.19,33.17,,,-0.0301
2024-12-19 00:00:00,002131,SELL,11500,3.828,57.17,,,0.5897
2024-12-19 00:00:00,000623,SELL,1400,17.54,31.89,,,-0.0655
2024-12-19 00:00:00,002407,SELL,1900,12.481,30.8,,,-0.1186
2024-12-19 00:00:00,600941,BUY,200,106.855,21392.370999999996,6.417711299999998,AUTO,
2024-12-19 00:00:00,605499,BUY,100,178.846,17902.4846,5.37074538,AUTO,
2024-12-19 00:00:00,601728,BUY,4000,6.725,26926.899999999998,8.078069999999999,AUTO,
2024-12-19 00:00:00,600900,BUY,900,28.107,25321.596299999997,7.596478889999998,AUTO,
2024-12-19 00:00:00,601988,BUY,5500,4.878,26855.828999999998,8.056748699999998,AUTO,
2024-12-19 00:00:00,600498,BUY,1300,19.711,25649.924299999995,7.694977289999998,AUTO,
2024-12-19 00:00:00,601869,BUY,800,30.782,24650.225599999994,7.395067679999998,AUTO,
2024-12-19 00:00:00,000063,BUY,700,37.183,26054.128099999998,7.8162384299999985,AUTO,
